locationID,latitude,longitude,date,voyageID,snow,airTemp,pressure,sst,winddirection,windSpeed,gusts,rain,fog,thunder,hail,seaIce
309601,46.8667,-26.3533,1766-08-12,19782,FALSE,-1,-1,-1,90,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309602,47.7167,-23.4367,1766-08-13,19782,FALSE,-1,-1,-1,180,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309603,47.75,-20.92,1766-08-14,19782,FALSE,-1,-1,-1,135,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309604,47.8167,-18.3033,1766-08-15,19782,FALSE,-1,-1,-1,338,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309605,47.9833,-16.1033,1766-08-16,19782,FALSE,-1,-1,-1,360,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309607,48.4167,-15.0033,1766-08-18,19782,FALSE,-1,-1,-1,315,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309608,48.8667,-14.3367,1766-08-19,19782,FALSE,-1,-1,-1,90,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309609,49.1667,-13.5867,1766-08-20,19782,FALSE,-1,-1,-1,135,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309610,48.8667,-13.6033,1766-08-21,19782,FALSE,-1,-1,-1,135,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309611,48.7167,-11.1867,1766-08-22,19782,FALSE,-1,-1,-1,248,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309612,48.05,-7.27,1766-08-23,19782,FALSE,-1,-1,-1,293,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309613,48.45,-3.33667,1766-08-24,19782,FALSE,-1,-1,-1,203,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373050,49.8833,142.847,1787-07-21,19783,FALSE,16.25,-1,-1,180,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
485026,48.9167,-4.42,1768-08-30,19792,FALSE,-1,-1,-1,180,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
485027,48.75,-5.77,1768-08-31,19792,FALSE,-1,-1,-1,203,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310945,40.7333,-74.37,1787-06-25,19793,FALSE,-1,-1,-1,270,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310946,47.8167,-6.48667,1787-05-13,19793,FALSE,-1,-1,-1,180,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310948,45.8333,-9.25333,1787-05-15,19793,FALSE,-1,-1,-1,180,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310949,47.0833,-10.17,1787-05-16,19793,FALSE,-1,-1,-1,315,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310950,47,-12.47,1787-05-17,19793,FALSE,-1,-1,-1,203,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310953,44.3,-13.2867,1787-05-20,19793,FALSE,-1,-1,-1,293,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311573,48.5,-7.35333,1788-03-01,19794,FALSE,-1,-1,-1,158,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311574,47.9167,-8.60333,1788-03-02,19794,FALSE,-1,-1,-1,158,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311575,46.2,-10.9867,1788-03-03,19794,FALSE,-1,-1,-1,113,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311576,44.5833,-12.9867,1788-03-04,19794,FALSE,-1,-1,-1,158,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311578,44.1833,-16.1533,1788-03-06,19794,FALSE,-1,-1,-1,248,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311579,43.1333,-15.77,1788-03-07,19794,FALSE,-1,-1,-1,248,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311580,42.6167,-16.22,1788-03-08,19794,FALSE,-1,-1,-1,248,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311562,30,-58.72,1788-04-07,19794,FALSE,-1,-1,-1,23,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311581,42.2,-17.2033,1788-03-09,19794,FALSE,-1,-1,-1,45,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311582,42.0333,-17.7867,1788-03-10,19794,FALSE,-1,-1,-1,225,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311583,41.4,-17.47,1788-03-11,19794,FALSE,-1,-1,-1,203,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311584,39.8833,-17.3367,1788-03-12,19794,FALSE,-1,-1,-1,293,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311585,37.6833,-17.3367,1788-03-13,19794,FALSE,-1,-1,-1,270,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
489899,45.6167,-56.1033,1788-09-22,22014,FALSE,-1,-1,-1,248,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310613,30.5667,-69.7033,1773-05-05,18263,FALSE,-1,-1,-1,180,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
485356,42.9667,-23.8533,1755-11-02,21062,FALSE,-1,-1,-1,203,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
486128,41.05,-18.9667,1777-05-27,19190,FALSE,-1,-1,-1,360,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372518,-31.5667,-44.0033,1785-11-24,21544,FALSE,21,-1,-1,135,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310208,40.5333,-34.4367,1786-01-15,17773,FALSE,-1,-1,-1,203,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310130,48.65,-13.3867,1786-01-21,17773,FALSE,-1,-1,-1,293,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310195,20.9833,-63.3367,1786-01-02,17773,FALSE,-1,-1,-1,3,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310196,21.9333,-62.22,1786-01-03,17773,FALSE,-1,-1,-1,270,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310199,26.4833,-56.7533,1786-01-06,17773,FALSE,-1,-1,-1,293,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310201,29.55,-53.1033,1786-01-08,17773,FALSE,-1,-1,-1,270,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310202,30.1333,-52.2867,1786-01-09,17773,FALSE,-1,-1,-1,500,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310203,31.6167,-49.5867,1786-01-10,17773,FALSE,-1,-1,-1,225,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310207,39,-37.2867,1786-01-14,17773,FALSE,-1,-1,-1,315,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310131,48.5333,-9.28667,1786-01-22,17773,FALSE,-1,-1,-1,225,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310200,28.7333,-54.5033,1786-01-07,17773,FALSE,-1,-1,-1,225,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373065,46.75,142.513,1787-08-10,18341,FALSE,16.875,-1,-1,360,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373066,45.95,142.747,1787-08-11,18341,FALSE,18.75,-1,-1,360,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373067,45.6667,143.047,1787-08-12,18341,FALSE,13.75,-1,-1,500,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311524,28.6667,-60.09,1768-07-05,17778,FALSE,-1,-1,-1,500,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311525,30,-59.31,1768-07-06,17778,FALSE,-1,-1,-1,90,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311526,31.4333,-58.12,1768-07-07,17778,FALSE,-1,-1,-1,135,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311527,32.3833,-57.04,1768-07-08,17778,FALSE,-1,-1,-1,135,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311528,33.05,-56.25,1768-07-09,17778,FALSE,-1,-1,-1,135,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311529,33.4833,-55.79,1768-07-10,17778,FALSE,-1,-1,-1,248,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311530,33.85,-55.7,1768-07-11,17778,FALSE,-1,-1,-1,135,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311531,34.8,-54.73,1768-07-12,17778,FALSE,-1,-1,-1,158,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311516,22.5833,-62.95,1768-06-27,17778,FALSE,-1,-1,-1,90,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311517,24.4667,-62.46,1768-06-28,17778,FALSE,-1,-1,-1,93,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311518,25.5167,-62.47,1768-06-29,17778,FALSE,-1,-1,-1,113,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311533,36.9,-51.36,1768-07-14,17778,FALSE,-1,-1,-1,135,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311534,38.3833,-48.33,1768-07-15,17778,FALSE,-1,-1,-1,180,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311535,39.5,-45.73,1768-07-16,17778,FALSE,-1,-1,-1,225,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311536,41.25,-43.27,1768-07-17,17778,FALSE,-1,-1,-1,293,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311537,42.3667,-40.24,1768-07-18,17778,FALSE,-1,-1,-1,248,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311538,43.5833,-36.93,1768-07-19,17778,FALSE,-1,-1,-1,225,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311539,44.8167,-33.56,1768-07-20,17778,FALSE,-1,-1,-1,315,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311540,45.6667,-29.78,1768-07-21,17778,FALSE,-1,-1,-1,360,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311541,46.5,-26.01,1768-07-22,17778,FALSE,-1,-1,-1,338,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311542,46.4167,-21.63,1768-07-23,17778,FALSE,-1,-1,-1,360,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311543,46.3833,-18.18,1768-07-24,17778,FALSE,-1,-1,-1,293,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311544,46.65,-13.98,1768-07-25,17778,FALSE,-1,-1,-1,248,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311545,46.7667,-9.04,1768-07-26,17778,FALSE,-1,-1,-1,225,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311436,47.2833,-5.88,1768-07-28,17778,FALSE,-1,-1,-1,113,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311437,46.3833,-3,1768-07-29,17778,FALSE,-1,-1,-1,203,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311520,27.0167,-61.92,1768-07-01,17778,FALSE,-1,-1,-1,135,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311521,27.2667,-61.59,1768-07-02,17778,FALSE,-1,-1,-1,158,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372779,21.2933,-157.353,1786-05-31,19201,FALSE,25,-1,-1,68,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372783,28.0417,-158.92,1786-06-04,19201,FALSE,22.5,-1,-1,68,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310467,43.7,-12.0033,1773-01-01,19211,FALSE,-1,-1,-1,248,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310468,43.1333,-12.62,1773-01-02,19211,FALSE,-1,-1,-1,225,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310485,14.5333,-60.4867,1773-01-20,19211,FALSE,-1,-1,-1,500,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309124,49.4667,-25.9,1755-04-02,19212,FALSE,-1,-1,-1,293,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309125,48.8,-26.7167,1755-04-03,19212,FALSE,-1,-1,-1,318,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310470,39.1833,-17.87,1773-01-04,19211,FALSE,-1,-1,-1,113,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310471,37.0167,-20.57,1773-01-05,19211,FALSE,-1,-1,-1,158,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309107,46.2833,-7.05,1755-03-16,19212,FALSE,-1,-1,-1,315,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309108,45.1,-8.33333,1755-03-17,19212,FALSE,-1,-1,-1,318,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309109,44.9167,-9.05,1755-03-18,19212,FALSE,-1,-1,-1,3,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309110,44.9167,-10.9833,1755-03-19,19212,FALSE,-1,-1,-1,113,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309111,45.3333,-13.7333,1755-03-20,19212,FALSE,-1,-1,-1,90,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309146,45.0667,-48.6333,1755-04-24,19212,FALSE,-1,-1,-1,203,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309147,45.2667,-50.4333,1755-04-25,19212,FALSE,-1,-1,-1,293,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311378,43.1333,-11.7833,1754-11-27,19213,FALSE,-1,-1,-1,90,4.5999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311379,40.3667,-15.8667,1754-11-28,19213,FALSE,-1,-1,-1,45,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311380,37.0833,-18.5667,1754-11-29,19213,FALSE,-1,-1,-1,45,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311381,34.7,-21.5667,1754-11-30,19213,FALSE,-1,-1,-1,45,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311388,23.2333,-36.5,1754-12-07,19213,FALSE,-1,-1,-1,45,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311389,21.3,-39.0333,1754-12-08,19213,FALSE,-1,-1,-1,45,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311390,19.3833,-40.85,1754-12-09,19213,FALSE,-1,-1,-1,68,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311391,17.3,-43.05,1754-12-10,19213,FALSE,-1,-1,-1,68,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311392,15.1167,-45.15,1754-12-11,19213,FALSE,-1,-1,-1,45,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311394,14.7167,-50.0833,1754-12-13,19213,FALSE,-1,-1,-1,135,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311395,14.5833,-53.0833,1754-12-14,19213,FALSE,-1,-1,-1,68,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373017,41.3167,-11.6867,1785-08-07,18821,FALSE,18.75,-1,-1,45,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340634,-33.3233,13.0917,1792-01-14,18822,FALSE,22.5,-1,-1,270,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373018,38.9833,-12.42,1785-08-08,18821,FALSE,18.75,-1,-1,45,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373019,36.8667,-12.9867,1785-08-09,18821,FALSE,19.375,-1,-1,45,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373020,34.6667,-14.37,1785-08-10,18821,FALSE,20.4125,-1,-1,45,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373021,33.0333,-14.02,1785-08-11,18821,FALSE,21.25,-1,-1,23,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340442,29.4633,-16.57,1791-10-12,18822,FALSE,21.375,-1,-1,360,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340444,25.3817,-17.1233,1791-10-25,18822,FALSE,23.75,-1,-1,45,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340629,-34.2,26.6517,1792-02-25,18822,FALSE,23.125,-1,-1,87,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340630,-35.1733,28.43,1792-02-26,18822,FALSE,24.875,-1,-1,45,15.3999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340631,-35.4167,29.4333,1792-02-27,18822,FALSE,23.75,-1,-1,315,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340632,-35.3767,30.7533,1792-02-28,18822,FALSE,23,-1,-1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340633,-35.655,32.15,1792-02-29,18822,FALSE,24.375,-1,-1,45,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373022,32.95,-15.42,1785-08-12,18821,FALSE,21.25,-1,-1,23,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340636,-34.0983,17.9633,1792-01-16,18822,FALSE,20.625,-1,-1,360,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340637,6.20667,-17.5033,1791-11-13,18822,FALSE,28.625,-1,-1,113,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340639,5.95667,-17.4767,1791-11-15,18822,FALSE,28.125,-1,-1,135,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340640,5.62667,-17.8,1791-11-16,18822,FALSE,28.625,-1,-1,158,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340641,5.28333,-16.6667,1791-11-17,18822,FALSE,28.125,-1,-1,158,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340642,-30.345,-177.808,1793-03-17,18822,FALSE,21,-1,-1,203,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340643,-29.6267,-177.727,1793-03-18,18822,FALSE,21.25,-1,-1,203,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341045,-20.22,168.112,1793-04-17,18822,FALSE,-1,-1,-1,135,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340646,-20.955,-175.17,1793-04-10,18822,FALSE,-1,-1,-1,113,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340672,-34.2233,18.52,1792-02-17,18822,FALSE,18.75,-1,-1,158,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340673,-34.205,17.8967,1792-02-18,18822,FALSE,19.375,-1,-1,203,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340685,15.015,-21.0767,1791-11-01,18822,FALSE,26.25,-1,-1,42,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341046,-20.425,165.253,1793-04-18,18822,FALSE,25,-1,-1,90,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340686,-40.3633,134.743,1793-01-15,18822,FALSE,14.25,-1,-1,0,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340687,-42.4133,155.59,1793-03-03,18822,FALSE,-1,-1,-1,338,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340688,-42.2567,157.352,1793-03-04,18822,FALSE,-1,-1,-1,338,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340689,-41.7133,159.927,1793-03-05,18822,FALSE,18,-1,-1,315,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340690,-40.3967,161.77,1793-03-06,18822,FALSE,-1,-1,-1,158,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340691,-33.1467,124.925,1792-12-26,18822,FALSE,18.875,-1,-1,113,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340692,-32.5817,125.79,1792-12-27,18822,FALSE,18.75,-1,-1,203,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340693,-32.37,127.223,1792-12-28,18822,FALSE,-1,-1,-1,225,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340695,-32.3333,129.057,1792-12-30,18822,FALSE,20,-1,-1,68,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340696,-32.2067,129.427,1792-12-31,18822,FALSE,24.375,-1,-1,68,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340697,-31.8967,129.753,1793-01-01,18822,FALSE,33.625,-1,-1,248,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340698,-31.79,130.373,1793-01-02,18822,FALSE,21.25,-1,-1,90,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340699,-31.7,131.283,1793-01-03,18822,FALSE,21.25,-1,-1,45,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340700,-31.8667,131.56,1793-01-04,18822,FALSE,18.75,-1,-1,180,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340701,-32.9433,130.47,1793-01-05,18822,FALSE,18.125,-1,-1,113,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340702,-34.5567,130.15,1793-01-06,18822,FALSE,-1,-1,-1,68,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340703,-35.5967,129.72,1793-01-07,18822,FALSE,-1,-1,-1,135,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340704,-36.27,128.7,1793-01-08,18822,FALSE,16.75,-1,-1,90,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340705,-37.0133,129.557,1793-01-09,18822,FALSE,-1,-1,-1,225,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340706,-37.3267,130.97,1793-01-10,18822,FALSE,-1,-1,-1,158,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340707,-37.2567,131.52,1793-01-11,18822,FALSE,16.25,-1,-1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340708,-37.625,132.023,1793-01-12,18822,FALSE,-1,-1,-1,68,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340709,-38.91,133.953,1793-01-13,18822,FALSE,-1,-1,-1,315,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340710,-34.4633,171.007,1793-03-11,18822,FALSE,-1,-1,-1,293,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340711,-0.965,130.762,1792-08-24,18822,FALSE,27,-1,-1,158,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340712,-1.37667,130.11,1792-08-25,18822,FALSE,26.375,-1,-1,180,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340713,-1.74333,129.82,1792-08-26,18822,FALSE,27.125,-1,-1,180,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340714,-7.07333,125.537,1792-10-18,18822,FALSE,28.875,-1,-1,203,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340715,-7.47667,125.79,1792-10-19,18822,FALSE,-1,-1,-1,0,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340721,13.1317,-19.15,1791-11-02,18822,FALSE,27.5,-1,-1,42,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340722,12.1633,-20.325,1791-11-03,18822,FALSE,27.25,-1,-1,90,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340723,10.465,-19.1367,1791-11-04,18822,FALSE,27.75,-1,-1,42,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340724,9.16,-18.77,1791-11-05,18822,FALSE,28.5,-1,-1,45,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340726,9.03,-18.6617,1791-11-07,18822,FALSE,28.125,-1,-1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340730,7.07667,-17.57,1791-11-11,18822,FALSE,27.375,-1,-1,68,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340731,6.79833,-17.4567,1791-11-12,18822,FALSE,28.625,-1,-1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340732,5.12667,-16.7933,1791-11-18,18822,FALSE,27.5,-1,-1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340733,5.09833,-17.945,1791-11-19,18822,FALSE,27.5,-1,-1,203,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340734,4.74333,-17.1633,1791-11-20,18822,FALSE,27.5,-1,-1,203,12.3000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340736,4.53167,-16.6333,1791-11-22,18822,FALSE,27.25,-1,-1,113,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340737,3.81667,-16.4033,1791-11-23,18822,FALSE,27.5,-1,-1,158,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340739,2.96667,-19.79,1791-11-25,18822,FALSE,27.375,-1,-1,158,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340740,2.145,-21.0467,1791-11-26,18822,FALSE,26.875,-1,-1,158,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340741,1.365,-22.02,1791-11-27,18822,FALSE,27.125,-1,-1,135,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340742,0.591667,-22.97,1791-11-28,18822,FALSE,26.5,-1,-1,138,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340747,-5.21,-27.8083,1791-12-03,18822,FALSE,26.25,-1,-1,132,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340748,-6.525,-28.43,1791-12-04,18822,FALSE,26.75,-1,-1,113,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340749,-14.2733,-28.2167,1791-12-10,18822,FALSE,25.625,-1,-1,48,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340750,-15.7767,-27.44,1791-12-11,18822,FALSE,25.625,-1,-1,48,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340751,-16.955,-26.8333,1791-12-12,18822,FALSE,25.625,-1,-1,90,9.30000019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340752,-18.1333,-26.37,1791-12-13,18822,FALSE,25.375,-1,-1,87,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
340753,-19.21,-26.0433,1791-12-14,18822,FALSE,25.25,-1,-1,90,6.69999981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
