observationID,locationID,Latitude,Longitude,obsDate,voyageID,memoType,memoText
3925607,311186,43.8167,-13.4533,1773-11-22,18166,allWindDirections,du NE au NO et SO
3925621,311187,43.2667,-14.9533,1773-11-23,18166,allWindForces,Tres petite frais
3925620,311187,43.2667,-14.9533,1773-11-23,18166,anchored,False
3925619,311187,43.2667,-14.9533,1773-11-23,18166,stateOfSea,au ONO belle
3925618,311187,43.2667,-14.9533,1773-11-23,18166,windDirection,N
3925617,311187,43.2667,-14.9533,1773-11-23,18166,windForce,tres petite frais
3925616,311187,43.2667,-14.9533,1773-11-23,18166,allWindDirections,du NNO au N et NE
3925631,311188,42.6667,-15.3367,1773-11-24,18166,allWindForces,Jolie frais
3925630,311188,42.6667,-15.3367,1773-11-24,18166,anchored,False
3925629,311188,42.6667,-15.3367,1773-11-24,18166,stateOfSea,Grosse
3925628,311188,42.6667,-15.3367,1773-11-24,18166,precipitationDescription,Petite pluie
3925627,311188,42.6667,-15.3367,1773-11-24,18166,weather,Charg
3925626,311188,42.6667,-15.3367,1773-11-24,18166,windDirection,SW
3925625,311188,42.6667,-15.3367,1773-11-24,18166,windForce,jolie frais
3925624,311188,42.6667,-15.3367,1773-11-24,18166,allWindDirections,du SO et OSO et O et ONO
3925640,311189,40.1167,-17.0533,1773-11-25,18166,allWindForces,Jolie frais
3925639,311189,40.1167,-17.0533,1773-11-25,18166,anchored,False
3925638,311189,40.1167,-17.0533,1773-11-25,18166,stateOfSea,Petite du SE
3925637,311189,40.1167,-17.0533,1773-11-25,18166,weather,Brumeux et nuageux
3925636,311189,40.1167,-17.0533,1773-11-25,18166,windDirection,ESE
3925635,311189,40.1167,-17.0533,1773-11-25,18166,windForce,jolie frais
3925634,311189,40.1167,-17.0533,1773-11-25,18166,allWindDirections,au ESE et au SE
3925650,311190,37.9,-18.3533,1773-11-26,18166,allWindForces,Jolie frais
3925649,311190,37.9,-18.3533,1773-11-26,18166,anchored,False
3925648,311190,37.9,-18.3533,1773-11-26,18166,stateOfSea,du SE
3925647,311190,37.9,-18.3533,1773-11-26,18166,precipitationDescription,Petite pluie
3925646,311190,37.9,-18.3533,1773-11-26,18166,weather,Brumeux 
3925645,311190,37.9,-18.3533,1773-11-26,18166,windDirection,ESE
3925644,311190,37.9,-18.3533,1773-11-26,18166,windForce,jolie frais
3925643,311190,37.9,-18.3533,1773-11-26,18166,allWindDirections,au ESE et au SE
3925660,311191,36.85,-19.32,1773-11-27,18166,allWindForces,Jolie frais
3925659,311191,36.85,-19.32,1773-11-27,18166,anchored,False
3925658,311191,36.85,-19.32,1773-11-27,18166,stateOfSea,du S et SSO
3925657,311191,36.85,-19.32,1773-11-27,18166,precipitationDescription,Petite pluie
3925656,311191,36.85,-19.32,1773-11-27,18166,weather,Par grain
3925655,311191,36.85,-19.32,1773-11-27,18166,windDirection,SSE
3925654,311191,36.85,-19.32,1773-11-27,18166,windForce,jolie frais
3925653,311191,36.85,-19.32,1773-11-27,18166,allWindDirections,au SSE
3925667,311192,36.1,-19.6367,1773-11-28,18166,allWindForces,Variable
3925666,311192,36.1,-19.6367,1773-11-28,18166,anchored,False
3925665,311192,36.1,-19.6367,1773-11-28,18166,windDirection,S1/4SW
3925664,311192,36.1,-19.6367,1773-11-28,18166,windForce,variable
3925663,311192,36.1,-19.6367,1773-11-28,18166,allWindDirections,du SSE au S 1/4 SO
3925677,311193,35.5,-20.52,1773-11-29,18166,allWindForces,Jolie frais
3925676,311193,35.5,-20.52,1773-11-29,18166,anchored,False
3925675,311193,35.5,-20.52,1773-11-29,18166,stateOfSea,Belle
3925674,311193,35.5,-20.52,1773-11-29,18166,precipitationDescription,Petite pluie
3925673,311193,35.5,-20.52,1773-11-29,18166,weather,Charg et nuageux
3925672,311193,35.5,-20.52,1773-11-29,18166,windDirection,S1/4SE
3925671,311193,35.5,-20.52,1773-11-29,18166,windForce,jolie frais
3925670,311193,35.5,-20.52,1773-11-29,18166,allWindDirections,du SSO au  S 1/4 SE
3925687,311194,34.0833,-21.77,1773-11-30,18166,allWindForces,Petite frais
3925686,311194,34.0833,-21.77,1773-11-30,18166,anchored,False
3925685,311194,34.0833,-21.77,1773-11-30,18166,stateOfSea,Clapoteuse
3925684,311194,34.0833,-21.77,1773-11-30,18166,precipitationDescription,Beaucoup de pluie
3925683,311194,34.0833,-21.77,1773-11-30,18166,weather,Charg et nuageux
3925682,311194,34.0833,-21.77,1773-11-30,18166,windDirection,SSE
3925681,311194,34.0833,-21.77,1773-11-30,18166,windForce,petite frais
3925680,311194,34.0833,-21.77,1773-11-30,18166,allWindDirections,du SSO au SSE et S
3925696,311195,32.5,-23.2867,1773-12-01,18166,allWindForces,Bon frais
3925695,311195,32.5,-23.2867,1773-12-01,18166,anchored,False
3925694,311195,32.5,-23.2867,1773-12-01,18166,stateOfSea,du SE
3925693,311195,32.5,-23.2867,1773-12-01,18166,weather,Orageux
3925692,311195,32.5,-23.2867,1773-12-01,18166,windDirection,SSE
3925691,311195,32.5,-23.2867,1773-12-01,18166,windForce,bon frais
3925690,311195,32.5,-23.2867,1773-12-01,18166,allWindDirections,au SSE
3925706,311196,30.7333,-25.2033,1773-12-02,18166,allWindForces,Bon frais
3925705,311196,30.7333,-25.2033,1773-12-02,18166,anchored,False
3925704,311196,30.7333,-25.2033,1773-12-02,18166,stateOfSea,du SSE
3925703,311196,30.7333,-25.2033,1773-12-02,18166,precipitationDescription,Pluie
3925702,311196,30.7333,-25.2033,1773-12-02,18166,weather,Orageux
3925701,311196,30.7333,-25.2033,1773-12-02,18166,windDirection,SSE
3925700,311196,30.7333,-25.2033,1773-12-02,18166,windForce,bon frais
3925699,311196,30.7333,-25.2033,1773-12-02,18166,allWindDirections,du SE au SSE
3925715,311197,29.2,-27.22,1773-12-03,18166,allWindForces,Bon frais
3925714,311197,29.2,-27.22,1773-12-03,18166,anchored,False
3925713,311197,29.2,-27.22,1773-12-03,18166,stateOfSea,Petite du SE
3925712,311197,29.2,-27.22,1773-12-03,18166,weather,Nuageux
3925711,311197,29.2,-27.22,1773-12-03,18166,windDirection,SE
3925710,311197,29.2,-27.22,1773-12-03,18166,windForce,bon frais
3925709,311197,29.2,-27.22,1773-12-03,18166,allWindDirections,au SE et ESE
3925725,311198,27.6833,-29.62,1773-12-04,18166,allWindForces,Grenasse et frais
3925724,311198,27.6833,-29.62,1773-12-04,18166,anchored,False
3925723,311198,27.6833,-29.62,1773-12-04,18166,stateOfSea,du SSE
3925722,311198,27.6833,-29.62,1773-12-04,18166,precipitationDescription,Pluie
3925721,311198,27.6833,-29.62,1773-12-04,18166,weather,Nuageux
3925720,311198,27.6833,-29.62,1773-12-04,18166,windDirection,ESE
3925719,311198,27.6833,-29.62,1773-12-04,18166,windForce,grenasse
3925718,311198,27.6833,-29.62,1773-12-04,18166,allWindDirections,au ESE et au SE
3925734,311199,26.2667,-32.37,1773-12-05,18166,allWindForces,Jolie frais
3925733,311199,26.2667,-32.37,1773-12-05,18166,anchored,False
3925732,311199,26.2667,-32.37,1773-12-05,18166,stateOfSea,du E forte
3925731,311199,26.2667,-32.37,1773-12-05,18166,weather,Nuageux
3925730,311199,26.2667,-32.37,1773-12-05,18166,windDirection,ESE
3925729,311199,26.2667,-32.37,1773-12-05,18166,windForce,jolie frais
3925728,311199,26.2667,-32.37,1773-12-05,18166,allWindDirections,au ESE et E
3925743,311200,24.8333,-34.97,1773-12-06,18166,allWindForces,Bon frais et par grains
3925742,311200,24.8333,-34.97,1773-12-06,18166,anchored,False
3925741,311200,24.8333,-34.97,1773-12-06,18166,stateOfSea,du E et ESE
3925740,311200,24.8333,-34.97,1773-12-06,18166,weather,Nuageux
3925739,311200,24.8333,-34.97,1773-12-06,18166,windDirection,ESE
3925738,311200,24.8333,-34.97,1773-12-06,18166,windForce,bon frais
3925737,311200,24.8333,-34.97,1773-12-06,18166,allWindDirections,du E au ESE et SSE
3925752,311201,23.7167,-37.57,1773-12-07,18166,allWindForces,Bon frais
3925751,311201,23.7167,-37.57,1773-12-07,18166,anchored,False
3925750,311201,23.7167,-37.57,1773-12-07,18166,stateOfSea,Forte du ESE
3925749,311201,23.7167,-37.57,1773-12-07,18166,weather,Par grains
3925748,311201,23.7167,-37.57,1773-12-07,18166,windDirection,SE
3925747,311201,23.7167,-37.57,1773-12-07,18166,windForce,bon frais
3925746,311201,23.7167,-37.57,1773-12-07,18166,allWindDirections,du SSE au SE et au ESE
3925761,311202,22.75,-39.9867,1773-12-08,18166,allWindForces,Bon frais et par grains
3925760,311202,22.75,-39.9867,1773-12-08,18166,anchored,False
3925759,311202,22.75,-39.9867,1773-12-08,18166,stateOfSea,du SE
3925758,311202,22.75,-39.9867,1773-12-08,18166,weather,Charg et nuageux
3925757,311202,22.75,-39.9867,1773-12-08,18166,windDirection,SSE
3925756,311202,22.75,-39.9867,1773-12-08,18166,windForce,bon frais
3925755,311202,22.75,-39.9867,1773-12-08,18166,allWindDirections,du ESE au SSE
3925770,311203,22.1,-42.1867,1773-12-09,18166,allWindForces,Petite frais
3925769,311203,22.1,-42.1867,1773-12-09,18166,anchored,False
3925768,311203,22.1,-42.1867,1773-12-09,18166,stateOfSea,du SE
3925767,311203,22.1,-42.1867,1773-12-09,18166,weather,Charg
3925766,311203,22.1,-42.1867,1773-12-09,18166,windDirection,ESE
3925765,311203,22.1,-42.1867,1773-12-09,18166,windForce,petite frais
3925764,311203,22.1,-42.1867,1773-12-09,18166,allWindDirections,du E au ESE et SE
3925779,311204,21.15,-44.7867,1773-12-10,18166,allWindForces,Jolie frais
3925778,311204,21.15,-44.7867,1773-12-10,18166,anchored,False
3925777,311204,21.15,-44.7867,1773-12-10,18166,stateOfSea,Clapoteuse
3925776,311204,21.15,-44.7867,1773-12-10,18166,weather,Nuageux
3925775,311204,21.15,-44.7867,1773-12-10,18166,windDirection,SE
3925774,311204,21.15,-44.7867,1773-12-10,18166,windForce,jolie frais
3925773,311204,21.15,-44.7867,1773-12-10,18166,allWindDirections,du ESE au SE et E
3925788,311205,21.6,-47.0033,1773-12-11,18166,allWindForces,Jolie frais
3925787,311205,21.6,-47.0033,1773-12-11,18166,anchored,False
3925786,311205,21.6,-47.0033,1773-12-11,18166,stateOfSea,du SE
3925785,311205,21.6,-47.0033,1773-12-11,18166,weather,Par grains
3925784,311205,21.6,-47.0033,1773-12-11,18166,windDirection,SSE
3925783,311205,21.6,-47.0033,1773-12-11,18166,windForce,jolie frais
3925782,311205,21.6,-47.0033,1773-12-11,18166,allWindDirections,du SE  au SSE
3925797,311206,20.1167,-49.3033,1773-12-12,18166,allWindForces,Jolie frais
3925796,311206,20.1167,-49.3033,1773-12-12,18166,anchored,False
3925795,311206,20.1167,-49.3033,1773-12-12,18166,stateOfSea,du SE
3925794,311206,20.1167,-49.3033,1773-12-12,18166,weather,Beau temps et nuageux
3925793,311206,20.1167,-49.3033,1773-12-12,18166,windDirection,SE
3925792,311206,20.1167,-49.3033,1773-12-12,18166,windForce,jolie frais
3925791,311206,20.1167,-49.3033,1773-12-12,18166,allWindDirections,du SE et SSE
3925807,311207,19.8,-51.4033,1773-12-13,18166,allWindForces,Petite frais
3925806,311207,19.8,-51.4033,1773-12-13,18166,anchored,False
3925805,311207,19.8,-51.4033,1773-12-13,18166,stateOfSea,du SSE
3925804,311207,19.8,-51.4033,1773-12-13,18166,precipitationDescription,Petite pluie
3925803,311207,19.8,-51.4033,1773-12-13,18166,weather,Couvert
3925802,311207,19.8,-51.4033,1773-12-13,18166,windDirection,SSE
3925801,311207,19.8,-51.4033,1773-12-13,18166,windForce,petite frais
3925800,311207,19.8,-51.4033,1773-12-13,18166,allWindDirections,du Se au SSE
3925816,311208,19.4167,-53.0867,1773-12-14,18166,allWindForces,Petite frais
3925815,311208,19.4167,-53.0867,1773-12-14,18166,anchored,False
3925814,311208,19.4167,-53.0867,1773-12-14,18166,stateOfSea,du SSE
3925813,311208,19.4167,-53.0867,1773-12-14,18166,weather,Nuageux
3925812,311208,19.4167,-53.0867,1773-12-14,18166,windDirection,S
3925811,311208,19.4167,-53.0867,1773-12-14,18166,windForce,petite frais
3925810,311208,19.4167,-53.0867,1773-12-14,18166,allWindDirections,au S et SSE et SSO
3925824,311209,19.4,-55.1867,1773-12-15,18166,allWindForces,Jolie frais
3925823,311209,19.4,-55.1867,1773-12-15,18166,anchored,False
3925822,311209,19.4,-55.1867,1773-12-15,18166,stateOfSea,du SSE
3925821,311209,19.4,-55.1867,1773-12-15,18166,windDirection,SSE
3925820,311209,19.4,-55.1867,1773-12-15,18166,windForce,jolie frais
3925819,311209,19.4,-55.1867,1773-12-15,18166,allWindDirections,au SSE et S et SSO
3925833,311210,19.4667,-55.3867,1773-12-16,18166,allWindForces,Petite frais
3925832,311210,19.4667,-55.3867,1773-12-16,18166,anchored,False
3925831,311210,19.4667,-55.3867,1773-12-16,18166,stateOfSea,du SSE et ONO
3925830,311210,19.4667,-55.3867,1773-12-16,18166,weather,Grains et nuageux
3925829,311210,19.4667,-55.3867,1773-12-16,18166,windDirection,SSW
3925828,311210,19.4667,-55.3867,1773-12-16,18166,windForce,petite frais
3925827,311210,19.4667,-55.3867,1773-12-16,18166,allWindDirections,au SSO et O et ONO
3925843,311211,19.7167,-56.3033,1773-12-17,18166,allWindForces,Petite frais
3925842,311211,19.7167,-56.3033,1773-12-17,18166,anchored,False
3925841,311211,19.7167,-56.3033,1773-12-17,18166,stateOfSea,du ONO
3925840,311211,19.7167,-56.3033,1773-12-17,18166,precipitationDescription,Pluie
3925839,311211,19.7167,-56.3033,1773-12-17,18166,weather,Orageux et Male
3925838,311211,19.7167,-56.3033,1773-12-17,18166,windDirection,WSW
3925837,311211,19.7167,-56.3033,1773-12-17,18166,windForce,petite frais
3925836,311211,19.7167,-56.3033,1773-12-17,18166,allWindDirections,au OSO et SSO et SSE
3925853,311212,19.55,-57.7367,1773-12-18,18166,allWindForces,Jolie frais
3925852,311212,19.55,-57.7367,1773-12-18,18166,anchored,False
3925851,311212,19.55,-57.7367,1773-12-18,18166,stateOfSea,du SE
3925850,311212,19.55,-57.7367,1773-12-18,18166,precipitationDescription,Pluie
3925849,311212,19.55,-57.7367,1773-12-18,18166,weather,Orageux 
3925848,311212,19.55,-57.7367,1773-12-18,18166,windDirection,WNW
3925847,311212,19.55,-57.7367,1773-12-18,18166,windForce,jolie frais
3925846,311212,19.55,-57.7367,1773-12-18,18166,allWindDirections,au ONO et NE et E et ESE
3925862,311213,19.45,-59.02,1773-12-19,18166,allWindForces,Petite frais
3925861,311213,19.45,-59.02,1773-12-19,18166,anchored,False
3925860,311213,19.45,-59.02,1773-12-19,18166,stateOfSea,du ESE
3925859,311213,19.45,-59.02,1773-12-19,18166,weather,Beau temps
3925858,311213,19.45,-59.02,1773-12-19,18166,windDirection,ESE
3925857,311213,19.45,-59.02,1773-12-19,18166,windForce,petite frais
3925856,311213,19.45,-59.02,1773-12-19,18166,allWindDirections,au ESE et SSE et S
3925871,311214,19.3833,-60.4533,1773-12-20,18166,allWindForces,Petite frais
3925870,311214,19.3833,-60.4533,1773-12-20,18166,anchored,False
3925869,311214,19.3833,-60.4533,1773-12-20,18166,stateOfSea,Belle
3925868,311214,19.3833,-60.4533,1773-12-20,18166,weather,Clair
3925867,311214,19.3833,-60.4533,1773-12-20,18166,windDirection,NE
3925866,311214,19.3833,-60.4533,1773-12-20,18166,windForce,petite frais
3925865,311214,19.3833,-60.4533,1773-12-20,18166,allWindDirections,au NE et E et ESE
3925880,311215,19.4167,-62.17,1773-12-21,18166,allWindForces,Petite frais
3925879,311215,19.4167,-62.17,1773-12-21,18166,anchored,False
3925878,311215,19.4167,-62.17,1773-12-21,18166,stateOfSea,Belle
3925877,311215,19.4167,-62.17,1773-12-21,18166,weather,Beau temps
3925876,311215,19.4167,-62.17,1773-12-21,18166,windDirection,ENE
3925875,311215,19.4167,-62.17,1773-12-21,18166,windForce,petite frais
3925874,311215,19.4167,-62.17,1773-12-21,18166,allWindDirections,du E au ENE
3925889,311216,19.4333,-64.5033,1773-12-22,18166,allWindForces,Petite frais
3925888,311216,19.4333,-64.5033,1773-12-22,18166,anchored,False
3925887,311216,19.4333,-64.5033,1773-12-22,18166,stateOfSea,Belle
3925886,311216,19.4333,-64.5033,1773-12-22,18166,weather,Beau temps
3925885,311216,19.4333,-64.5033,1773-12-22,18166,windDirection,E
3925884,311216,19.4333,-64.5033,1773-12-22,18166,windForce,petite frais
3925883,311216,19.4333,-64.5033,1773-12-22,18166,allWindDirections,au E
3925899,311217,19.5333,-67.0367,1773-12-23,18166,allWindForces,Bon frais et Brenasse
3925898,311217,19.5333,-67.0367,1773-12-23,18166,anchored,False
3925897,311217,19.5333,-67.0367,1773-12-23,18166,stateOfSea,du NO
3925896,311217,19.5333,-67.0367,1773-12-23,18166,precipitationDescription,Pluie
3925895,311217,19.5333,-67.0367,1773-12-23,18166,weather,Nuageux
3925894,311217,19.5333,-67.0367,1773-12-23,18166,windDirection,ESE
3925893,311217,19.5333,-67.0367,1773-12-23,18166,windForce,bon frais
3925892,311217,19.5333,-67.0367,1773-12-23,18166,allWindDirections,du E au ESE
3925908,311218,19.5333,-68.87,1773-12-24,18166,allWindForces,Jolie frais
3925907,311218,19.5333,-68.87,1773-12-24,18166,anchored,False
3925906,311218,19.5333,-68.87,1773-12-24,18166,stateOfSea,du E
3925905,311218,19.5333,-68.87,1773-12-24,18166,weather,Nuageux
3925904,311218,19.5333,-68.87,1773-12-24,18166,windDirection,ESE
3925903,311218,19.5333,-68.87,1773-12-24,18166,windForce,jolie frais
3925902,311218,19.5333,-68.87,1773-12-24,18166,allWindDirections,du E au ESE et SSE
3925918,311219,20.4333,-71.57,1774-09-16,21553,allWindForces,presque calme
3925917,311219,20.4333,-71.57,1774-09-16,21553,anchored,False
3925916,311219,20.4333,-71.57,1774-09-16,21553,stateOfSea,Belle
3925915,311219,20.4333,-71.57,1774-09-16,21553,weather,Beau temps
3925914,311219,20.4333,-71.57,1774-09-16,21553,otherRemmarks,Depart
3925913,311219,20.4333,-71.57,1774-09-16,21553,windDirection,NE
3925912,311219,20.4333,-71.57,1774-09-16,21553,windForce,presque calme
3925911,311219,20.4333,-71.57,1774-09-16,21553,allWindDirections,du NE et NE 1/4 N
3925927,311220,20.9333,-71.12,1774-09-17,21553,allWindForces,Jolie frais
3925926,311220,20.9333,-71.12,1774-09-17,21553,anchored,False
3925925,311220,20.9333,-71.12,1774-09-17,21553,stateOfSea,Belle
3925924,311220,20.9333,-71.12,1774-09-17,21553,weather,Beau temps
3925923,311220,20.9333,-71.12,1774-09-17,21553,windDirection,E
3925922,311220,20.9333,-71.12,1774-09-17,21553,windForce,jolie frais
3925921,311220,20.9333,-71.12,1774-09-17,21553,allWindDirections,du E et ESE
3925936,311221,21.2833,-70.1867,1774-09-18,21553,allWindForces,Beau frais
3925935,311221,21.2833,-70.1867,1774-09-18,21553,anchored,False
3925934,311221,21.2833,-70.1867,1774-09-18,21553,stateOfSea,Belle
3925933,311221,21.2833,-70.1867,1774-09-18,21553,weather,Beau temps
3925932,311221,21.2833,-70.1867,1774-09-18,21553,windDirection,E
3925931,311221,21.2833,-70.1867,1774-09-18,21553,windForce,beau frais
3925930,311221,21.2833,-70.1867,1774-09-18,21553,allWindDirections,du E et au ESE et au SE
3925945,311222,22.7333,-69.0533,1774-09-19,21553,allWindForces,Bon frais
3925944,311222,22.7333,-69.0533,1774-09-19,21553,anchored,False
3925943,311222,22.7333,-69.0533,1774-09-19,21553,stateOfSea,du ESE
3925942,311222,22.7333,-69.0533,1774-09-19,21553,weather,Beau temps
3925941,311222,22.7333,-69.0533,1774-09-19,21553,windDirection,E
3925940,311222,22.7333,-69.0533,1774-09-19,21553,windForce,bon frais
3925939,311222,22.7333,-69.0533,1774-09-19,21553,allWindDirections,du E et au ESE
3925955,311223,23.55,-68.22,1774-09-20,21553,allWindForces,Jolie frais
3925954,311223,23.55,-68.22,1774-09-20,21553,anchored,False
3925953,311223,23.55,-68.22,1774-09-20,21553,stateOfSea,du SE
3925952,311223,23.55,-68.22,1774-09-20,21553,precipitationDescription,Pluie
3925951,311223,23.55,-68.22,1774-09-20,21553,weather,Orageux
3925950,311223,23.55,-68.22,1774-09-20,21553,windDirection,E
3925949,311223,23.55,-68.22,1774-09-20,21553,windForce,jolie frais
3925948,311223,23.55,-68.22,1774-09-20,21553,allWindDirections,au E et au ESE et au SO
3925964,311224,25.6,-67.37,1774-09-21,21553,allWindForces,Petite frais
3925963,311224,25.6,-67.37,1774-09-21,21553,anchored,False
3925962,311224,25.6,-67.37,1774-09-21,21553,stateOfSea,Belle
3925961,311224,25.6,-67.37,1774-09-21,21553,weather,Beau temps
3925960,311224,25.6,-67.37,1774-09-21,21553,windDirection,NE
3925959,311224,25.6,-67.37,1774-09-21,21553,windForce,petite frais
3925958,311224,25.6,-67.37,1774-09-21,21553,allWindDirections,au NE et E et au SE
3925973,311225,27.15,-65.8033,1774-09-22,21553,allWindForces,Petite frais
3925972,311225,27.15,-65.8033,1774-09-22,21553,anchored,False
3925971,311225,27.15,-65.8033,1774-09-22,21553,stateOfSea,Belle
3925970,311225,27.15,-65.8033,1774-09-22,21553,weather,Beau temps et nuageux
3925969,311225,27.15,-65.8033,1774-09-22,21553,windDirection,SE
3925968,311225,27.15,-65.8033,1774-09-22,21553,windForce,petite frais
3925967,311225,27.15,-65.8033,1774-09-22,21553,allWindDirections,au SE et au ESE
3925982,311226,28.35,-63.92,1774-09-23,21553,allWindForces,Jolie frais
3925981,311226,28.35,-63.92,1774-09-23,21553,anchored,False
3925980,311226,28.35,-63.92,1774-09-23,21553,stateOfSea,du SE
3925979,311226,28.35,-63.92,1774-09-23,21553,weather,Charg
3925978,311226,28.35,-63.92,1774-09-23,21553,windDirection,SSE
3925977,311226,28.35,-63.92,1774-09-23,21553,windForce,jolie frais
3925976,311226,28.35,-63.92,1774-09-23,21553,allWindDirections,au SSE
3925992,311227,29.2667,-62.3367,1774-09-24,21553,allWindForces,Petite frais
3925991,311227,29.2667,-62.3367,1774-09-24,21553,anchored,False
3925990,311227,29.2667,-62.3367,1774-09-24,21553,stateOfSea,du SE
3925989,311227,29.2667,-62.3367,1774-09-24,21553,precipitationDescription,Beaucoup de pluie
3925988,311227,29.2667,-62.3367,1774-09-24,21553,weather,Couvert
3925987,311227,29.2667,-62.3367,1774-09-24,21553,windDirection,SSW
3925986,311227,29.2667,-62.3367,1774-09-24,21553,windForce,petite frais
3925985,311227,29.2667,-62.3367,1774-09-24,21553,allWindDirections,au SSO et au S et au SE
3926001,311228,29.7,-61.1533,1774-09-25,21553,allWindForces,Petite frais
3926000,311228,29.7,-61.1533,1774-09-25,21553,anchored,False
3925999,311228,29.7,-61.1533,1774-09-25,21553,stateOfSea,du ONO
3925998,311228,29.7,-61.1533,1774-09-25,21553,weather,Beau temps
3925997,311228,29.7,-61.1533,1774-09-25,21553,windDirection,NW
3925996,311228,29.7,-61.1533,1774-09-25,21553,windForce,petite frais
3925995,311228,29.7,-61.1533,1774-09-25,21553,allWindDirections,au NO et au ONO et au OSO
3926010,311229,29.95,-60.82,1774-09-26,21553,allWindForces,Tres foible et variable
3926009,311229,29.95,-60.82,1774-09-26,21553,anchored,False
3926008,311229,29.95,-60.82,1774-09-26,21553,stateOfSea,Belle
3926007,311229,29.95,-60.82,1774-09-26,21553,weather,Beau temps
3926006,311229,29.95,-60.82,1774-09-26,21553,windDirection,NE
3926005,311229,29.95,-60.82,1774-09-26,21553,windForce,tres foible
3926004,311229,29.95,-60.82,1774-09-26,21553,allWindDirections,au NE et au NNO
3926019,311230,30.0833,-61.02,1774-09-27,21553,allWindForces,Petite frais
3926018,311230,30.0833,-61.02,1774-09-27,21553,anchored,False
3926017,311230,30.0833,-61.02,1774-09-27,21553,stateOfSea,Belle
3926016,311230,30.0833,-61.02,1774-09-27,21553,weather,Beau temps
3926015,311230,30.0833,-61.02,1774-09-27,21553,windDirection,E
3926014,311230,30.0833,-61.02,1774-09-27,21553,windForce,petite frais
3926013,311230,30.0833,-61.02,1774-09-27,21553,allWindDirections,au E et au NE et NNE
3926028,311231,30.3833,-60.5033,1774-09-28,21553,allWindForces,Jolie frais
3926027,311231,30.3833,-60.5033,1774-09-28,21553,anchored,False
3926026,311231,30.3833,-60.5033,1774-09-28,21553,stateOfSea,Belle
3926025,311231,30.3833,-60.5033,1774-09-28,21553,weather,Beau temps
3926024,311231,30.3833,-60.5033,1774-09-28,21553,windDirection,NE
3926023,311231,30.3833,-60.5033,1774-09-28,21553,windForce,jolie frais
3926022,311231,30.3833,-60.5033,1774-09-28,21553,allWindDirections,au NE et NNE et N 1/4 NE
3926037,311232,31.5167,-62.1533,1774-09-29,21553,allWindForces,Jolie frais
3926036,311232,31.5167,-62.1533,1774-09-29,21553,anchored,False
3926035,311232,31.5167,-62.1533,1774-09-29,21553,stateOfSea,Belle
3926034,311232,31.5167,-62.1533,1774-09-29,21553,weather,Beau temps
3926033,311232,31.5167,-62.1533,1774-09-29,21553,windDirection,NE
3926032,311232,31.5167,-62.1533,1774-09-29,21553,windForce,jolie frais
3926031,311232,31.5167,-62.1533,1774-09-29,21553,allWindDirections,au NE et NNE et au N et au N 1/4 NE
3926046,311233,32.2667,-62.42,1774-09-30,21553,allWindForces,Jolie frais
3926045,311233,32.2667,-62.42,1774-09-30,21553,anchored,False
3926044,311233,32.2667,-62.42,1774-09-30,21553,stateOfSea,du NNE
3926043,311233,32.2667,-62.42,1774-09-30,21553,weather,Beau temps
3926042,311233,32.2667,-62.42,1774-09-30,21553,windDirection,NE
3926041,311233,32.2667,-62.42,1774-09-30,21553,windForce,jolie frais
3926040,311233,32.2667,-62.42,1774-09-30,21553,allWindDirections,au NE et au ENE
3926055,311234,33.1333,-62.52,1774-10-01,21553,allWindForces,Petite frais
3926054,311234,33.1333,-62.52,1774-10-01,21553,anchored,False
3926053,311234,33.1333,-62.52,1774-10-01,21553,stateOfSea,Belle
3926052,311234,33.1333,-62.52,1774-10-01,21553,weather,Beau temps
3926051,311234,33.1333,-62.52,1774-10-01,21553,windDirection,ENE
3926050,311234,33.1333,-62.52,1774-10-01,21553,windForce,petite frais
3926049,311234,33.1333,-62.52,1774-10-01,21553,allWindDirections,au ENE
3926064,311235,34.25,-61.7033,1774-10-02,21553,allWindForces,Petite frais
3926063,311235,34.25,-61.7033,1774-10-02,21553,anchored,False
3926062,311235,34.25,-61.7033,1774-10-02,21553,stateOfSea,Belle
3926061,311235,34.25,-61.7033,1774-10-02,21553,weather,Beau temps
3926060,311235,34.25,-61.7033,1774-10-02,21553,windDirection,ESE
3926059,311235,34.25,-61.7033,1774-10-02,21553,windForce,petite frais
3926058,311235,34.25,-61.7033,1774-10-02,21553,allWindDirections,"au E, ESE et SE"
3926073,311236,34.8,-60.6367,1774-10-03,21553,allWindForces,Presque calme
3926072,311236,34.8,-60.6367,1774-10-03,21553,anchored,False
3926071,311236,34.8,-60.6367,1774-10-03,21553,stateOfSea,du SE
3926070,311236,34.8,-60.6367,1774-10-03,21553,weather,Beau temps
3926069,311236,34.8,-60.6367,1774-10-03,21553,windDirection,SE
3926068,311236,34.8,-60.6367,1774-10-03,21553,windForce,presque calme
3926067,311236,34.8,-60.6367,1774-10-03,21553,allWindDirections,au SE et E et NE et N
3926082,311237,36.6667,-61.67,1774-10-04,21553,allWindForces,Bon frais
3926081,311237,36.6667,-61.67,1774-10-04,21553,anchored,False
3926080,311237,36.6667,-61.67,1774-10-04,21553,stateOfSea,au ENE
3926079,311237,36.6667,-61.67,1774-10-04,21553,weather,Couvert
3926078,311237,36.6667,-61.67,1774-10-04,21553,windDirection,ENE
3926077,311237,36.6667,-61.67,1774-10-04,21553,windForce,bon frais
