obsDate,Latitude,Longitude,voyageID,memoText,memoType,locationID
1811-03-11,-36.05,50.8967,18890,Winds today zzo en variabel; Winds blowing harde koelte. Sea conditions: hoge zee.,weatherReport,457848
1811-03-12,-37.5667,50.6633,18890,Winds today zzo-ono; Winds blowing afnemend. Sea conditions: zee afnemend.,weatherReport,457849
1811-03-13,-38.5833,49.8467,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457850
1811-03-13,-38.5833,49.8467,18890,Winds today variabel; Winds blowing flauwe koelte. Weather notes: mooi weer.,weatherReport,457850
1811-03-14,-38.2167,55.9633,18890,Winds today w; Winds blowing harde koelte.,weatherReport,457851
1811-03-15,-37.95,60.18,18890,Winds today zw-zzw; Winds blowing afnemend. Weather notes: goed weer. Sea conditions: afnemende zee.,weatherReport,457852
1811-03-16,-37.7333,64.4633,18890,Winds today wnw variabel tot z; Winds blowing harde koelte. Weather notes: goed weer. Sea conditions: holle zee.,weatherReport,457853
1811-03-17,-37.7,62.1467,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457854
1811-03-17,-37.7,62.1467,18890,Winds today zw en variabel; Weather notes: goed weer.,weatherReport,457854
1811-03-18,-37.7,71.03,18890,"we voeren door een plek geheel wit gekleurd water, hetgeen we voor viskuit hielden",lifeOnBoard,457855
1811-03-18,-37.7,71.03,18890,Winds today zw-wzw; Winds blowing onegale koelte. Weather notes: goed weer. Sea conditions: deining.,weatherReport,457855
1811-03-19,-38.0667,67.9633,18890,we zagen s morgen dezelfde veranderingen in t water als de vorige dag. de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457856
1811-03-19,-38.0667,67.9633,18890,Winds today zw-nw; Winds blowing mooie koelte. Weather notes: mooi weer.,weatherReport,457856
1811-03-20,-38.0667,72.8467,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte. de eilanden Paulus en Amsterdam liggen volgens zeeboeken en de beste kaart op 75 graden 5 minuten lengte oost van Parijs en volgens de kaart bij de Fransen in gebruik 3 graden westelijker,otherRemmarks,457857
1811-03-20,-38.0667,72.8467,18890,Winds today nw-zw; Winds blowing harde koelte. Weather notes: goed weer.,weatherReport,457857
1811-03-21,-38.0167,75.88,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457858
1811-03-21,-38.0167,75.88,18890,"Winds today nw-zzw; Winds blowing harde koelte. Weather notes: buiig, soms regen.",weatherReport,457858
1811-03-22,-37.8667,79.11,18890,vermeenden gisterenavond om 5 uur tussen de eilanden te zijn doorgetrokken daar het weer toen zeer dik was. gegiste lengte volgens dien 76 graden 30 minuten,otherRemmarks,457859
1811-03-22,-37.8667,79.11,18890,zagen een buitengewone grote hoeveelheid vogels,biology,457859
1811-03-22,-37.8667,79.11,18890,Winds today wnw-zzw; Winds blowing harde koelte. Weather notes: dik betrokken met regenbuien.,weatherReport,457859
1811-03-23,-37.0667,82.33,18890,"Winds today zw-zzo; Winds blowing harde koelte. Weather notes: goed weer, wolkig en betrokken. Sea conditions: hoge zee, in ochtend afnemend.",weatherReport,457860
1811-03-24,-35.8,84.33,18890,Winds today zo-z; Winds blowing onegale koelte. Weather notes: goed weer. Sea conditions: afnemende zee.,weatherReport,457861
1811-03-25,-35.2167,85.7133,18890,Winds today zuidoostelijk; Winds blowing bijna stil. Weather notes: goed weer.,weatherReport,457862
1811-03-26,-35.3333,87.7967,18890,Winds today noordelijk; Winds blowing stilte. Weather notes: mooi weer.,weatherReport,457863
1811-03-27,-35.25,92.53,18890,Winds today n-nw; Winds blowing frisse koelte. Weather notes: goed weer.,weatherReport,457864
1811-03-28,-34.5833,94.9467,18890,"Winds today variabel tussen zw-nw; Weather notes: mistig, regenachtig int begin met buien.",weatherReport,457865
1811-03-29,-32.1833,98.13,18890,Winds today nw en variabel; Winds blowing onegale koelte. Weather notes: soms buiig.,weatherReport,457866
1811-03-30,-30.2667,98.5133,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457867
1811-03-30,-30.2667,98.5133,18890,Winds today westelijk; Winds blowing harde koelte. Weather notes: buiig.,weatherReport,457867
1811-03-31,-28.3167,100.813,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457868
1811-03-31,-28.3167,100.813,18890,Winds today westelijk; Winds blowing harde koelte. Weather notes: buiig.,weatherReport,457868
1811-04-01,-26.4,102.76,18890,Winds today zzo-ozo; Weather notes: mooi weer.,weatherReport,457869
1811-04-02,-24.65,104.697,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457870
1811-04-02,-24.65,104.697,18890,Winds today zuidoostelijk; Winds blowing inegale koelte. Weather notes: goed weer.,weatherReport,457870
1811-04-03,-24.2667,105.43,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457871
1811-04-03,-24.2667,105.43,18890,Winds today zuidoostelijk; Weather notes: goed weer.,weatherReport,457871
1811-04-04,-24.0667,106.53,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457872
1811-04-04,-24.0667,106.53,18890,Winds today ozo-zzo; Weather notes: goed weer.,weatherReport,457872
1811-04-05,-23.6167,108.26,18890,"Winds today zo-z; Winds blowing inegale koelte. Weather notes: goed weer, soms buiachtig.",weatherReport,457873
1811-04-06,-23.3167,109.997,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457874
1811-04-06,-23.3167,109.997,18890,Winds today z-zuidoostelijk; Winds blowing stilletjes. Weather notes: mooi weer.,weatherReport,457874
1811-04-07,-23.35,111.63,18890,de kust van Nieuw Holland welke ligt op deze breedte ligtie in de laatste Franse kaart op 110 graden 30 minuten oosterlengte geplaatst ons bestek volgens tijdmeter en gegiste brengt ons reeds op de wal,otherRemmarks,457875
1811-04-07,-23.35,111.63,18890,zagen verscheidene vogels,biology,457875
1811-04-07,-23.35,111.63,18890,Winds today z-zzo; Winds blowing mooie koelte. Weather notes: mooi weer.,weatherReport,457875
1811-04-08,-23.0333,113.26,18890,Winds today z-zzo; Winds blowing frisse koelte.,weatherReport,457876
1811-04-09,-20.3833,114.897,18890,"geeft zuiderbreedte van 21 graden 15 minuten en lengte volgens de laatste Franse kaart 111 graden 25 minuten. het gedeelte van Nieuw Holland hetwelk wij t eerst zagen ligt volgens deze kaart op 110 graden 30 minuten. de tijdmeter brengt ons meer oostelijk, doch de laatste observatie gereduceerd op deze middag geeft 110 graden 4 minuten (voor de 4 lijkt nog een cijfer te staan, welke is onduidelijk), hetwelk vrijwel overeenkomt. koers en verheid sedert de peiling van de nacht. gegiste lengte sedert de nacht",otherRemmarks,457877
1811-04-09,-20.3833,114.897,18890,Winds today z-zzo; Winds blowing frisse koelte. Weather notes: mooi weer.,weatherReport,457877
1811-04-10,-17.9333,116.33,18890,kleur van t water was zeer veranderd,otherRemmarks,457878
1811-04-10,-17.9333,116.33,18890,Winds today zo-z; Weather notes: mooi weer.,weatherReport,457878
1811-04-11,-16.3,117.147,18890,Winds today zuidelijk; Winds blowing afnemende koelte. Weather notes: mooi weer.,weatherReport,457879
1811-04-12,-15.5167,118.447,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457880
1811-04-12,-15.5167,118.447,18890,Winds today zeer variabel;,weatherReport,457880
1811-04-13,-13.85,119.513,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457881
1811-04-13,-13.85,119.513,18890,Winds today zuidoostelijk; Winds blowing flauw. Weather notes: mooi weer.,weatherReport,457881
1811-04-14,-11.85,119.58,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte,otherRemmarks,457882
1811-04-14,-11.85,119.58,18890,Winds today zo-ono; Winds blowing mooie koelte. Weather notes: mooi weer.,weatherReport,457882
1811-04-15,-10.0667,119.28,18890,de ware bekomen lengte is hier de bevonden tijdmeter lengte. stroom had ons ongeveer 45 minuten om de west gezet sinds we Nieuw Holland verlaten hadden,otherRemmarks,457883
1811-04-15,-10.0667,119.28,18890,Winds today zo-ono; Winds blowing mooie koelte. Weather notes: mooi weer.,weatherReport,457883
1746-11-04,40.8167,-50.8667,21079,Winds today du ESE au SO; Winds blowing faible. Weather notes: clair.,weatherReport,484403
1746-11-05,40.1167,-50.4667,21079,Winds today du NE au NNE; Winds blowing gros frais. Weather notes: molly. Sea conditions: grosse.,weatherReport,484404
1746-11-06,39.9167,-49.8667,21079,Winds today du NNE au N 1/4 NO; Winds blowing assez fort.,weatherReport,484405
1746-11-07,39.9167,-46.4667,21079,Winds today du N 1/4 NO au NNO; Winds blowing gros vent. Sea conditions: grosse.,weatherReport,484406
1746-11-08,38.9333,-43.3667,21079,Winds today du NNO au NO; Winds blowing gros frais. Sea conditions: grosse.,weatherReport,484407
1746-11-09,37.8333,-40.2333,21079,Winds today du NO; Winds blowing bon frais. Sea conditions: grosse.,weatherReport,484408
1746-11-10,36.7833,-37.7833,21079,Winds today du NO; Winds blowing bon frais. Sea conditions: grosse.,weatherReport,484409
1746-11-11,36.6667,-36.0833,21079,Winds today du NO au O; Winds blowing petite frais. Sea conditions: assez grosse.,weatherReport,484410
1746-11-12,36.9833,-32.9833,21079,Winds today du O au SSO; Winds blowing assez fort. Sea conditions: assez belle.,weatherReport,484411
1746-11-13,37.2167,-30.55,21079,Winds today du SSO; Winds blowing gros frais. Weather notes: beau temps. Sea conditions: grosse.,weatherReport,484412
1746-11-14,36.8667,-28.2333,21079,Winds today du SSO au ONO; Winds blowing assez fort. Sea conditions: grosse.,weatherReport,484413
1746-11-15,36.7,-25.8,21079,Winds today du ONO au NNO; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484414
1746-11-16,36.4333,-24.6333,21079,Winds today du NNO au E; Winds blowing faible.,weatherReport,484415
1746-11-17,35.4667,-23.9667,21079,Winds today du E au ENE; Winds blowing faible. Sea conditions: grosse.,weatherReport,484416
1746-11-18,34.95,-23.2167,21079,Winds today du ENE au NNE; Winds blowing faible. Sea conditions: clapoleuse.,weatherReport,484417
1746-11-19,34.9667,-22.1333,21079,Winds today du NNE au NE; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484418
1746-11-20,35.0667,-20.85,21079,Winds today du NE au N; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484419
1746-11-21,35.2667,-20.2167,21079,Winds today du N au NO; Winds blowing faible.,weatherReport,484420
1746-11-22,35.4667,-20.1333,21079,Winds today du NE au ESE; Winds blowing faible.,weatherReport,484421
1746-11-23,35.5,-18.7833,21079,Winds today du NO au NE; Winds blowing gros frais. Sea conditions: grosse.,weatherReport,484422
1746-11-24,36.4667,-17.1667,21079,Winds today du N au NO; Winds blowing gros frais. Sea conditions: grosse.,weatherReport,484423
1746-11-25,36.85,-16.45,21079,Winds today du NO au NNO; Winds blowing faible. Sea conditions: grosse du ne.,weatherReport,484424
1746-11-26,37.7333,-15.8167,21079,Winds today du SSE au SE 1/4 E; Winds blowing mediocre. Sea conditions: belle.,weatherReport,484425
1746-11-27,39.0333,-15.1333,21079,Winds today du SE 1/4 E au ESE; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484426
1746-11-28,39.9667,-15.6333,21079,Winds today du ESE au NE; Winds blowing mediocre. Sea conditions: belle.,weatherReport,484427
1746-11-29,40.3667,-14.4167,21079,Winds today du NE au N 1/4 NO; Winds blowing faible. Sea conditions: belle.,weatherReport,484428
1746-11-30,39.9667,-13.35,21079,Winds today du N 1/4 NO au NE; Winds blowing assez fort. Sea conditions: grosse.,weatherReport,484429
1746-12-01,40.7667,-13.4667,21079,Winds today du NNE; Winds blowing petite frais.,weatherReport,484430
1746-12-02,42.9,-11.75,21079,Winds today du SO au OSO; Winds blowing gros frais. Weather notes: brovillard. Sea conditions: grosse.,weatherReport,484431
1746-12-03,44.3,-9.28,21079,Winds today du OSO au ONO; Winds blowing assez fort. Weather notes: brovillard. Sea conditions: grosse.,weatherReport,484432
1746-12-04,45.3667,-6.87,21079,Winds today du O au NNO; Winds blowing beau frais. Sea conditions: grosse.,weatherReport,484433
1746-12-05,44.65,-6.02,21079,Winds today du NNO au SE 1/4 E; Winds blowing mediocre.,weatherReport,484434
1746-12-06,45.4,-3.83,21079,Winds today du SE 1/4 Eau OSO; Winds blowing assez fort. Weather notes: sombre. Sea conditions: belle.,weatherReport,484435
1746-12-07,46.25,-2.43,21079,Winds today du OSO au ONO; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484436
1746-12-08,46.4,-1.6,21079,Lisle Dieu,anchorPlace,484437
1746-12-08,46.4,-1.6,21079,Mouill dans la rade de dupallay de lisle Dieu,otherRemmarks,484437
1746-12-08,46.4,-1.6,21079,Winds today du ONO au SSE; Winds blowing bon frais.,weatherReport,484437
1746-12-12,-20.17,57.5,21079,Port Louis,anchorPlace,484438
1746-12-12,-20.17,57.5,21079,Mouill dans la rade de port Louis,otherRemmarks,484438
1746-12-12,-20.17,57.5,21079,Winds today au SO; Winds blowing faible.,weatherReport,484438
1746-06-22,46.0833,-1.65,21079,Apareill,otherRemmarks,484472
1746-06-22,46.0833,-1.65,21079,Winds today au ENE; Winds blowing assez fort.,weatherReport,484472
1746-06-23,45.1167,-4.3,21079,Winds today au ENE; Winds blowing assez fort.,weatherReport,484473
1746-06-24,44.6333,-5.65,21079,Winds today du E au ONO; Winds blowing faible. Sea conditions: clapoleuse.,weatherReport,484474
1746-06-25,43.9167,-6.68333,21079,Winds today du NNO au O; Winds blowing faible.,weatherReport,484475
1746-06-26,43.7333,-6.73333,21079,Winds today du NO au O; Winds blowing faible. Sea conditions: belle.,weatherReport,484476
1746-06-27,43.9167,-6.73333,21079,Winds today du N 1/4 NO au O; Winds blowing faible. Weather notes: sombre.,weatherReport,484477
1746-06-28,44.1167,-6.53333,21079,Winds today du N au OSO; Winds blowing faible. Weather notes: calme.,weatherReport,484478
1746-06-29,44.1833,-6.66667,21079,Winds today Le vant afait le tour du compas; Winds blowing calme.,weatherReport,484479
1746-06-30,44.2833,-7.5,21079,Winds today du SO 1/4 S au NO; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484480
1746-07-01,44.3167,-7.71667,21079,Winds today du ONO au O 1/4 SO; Winds blowing foible. Sea conditions: grose du no.,weatherReport,484481
1746-07-02,45.15,-8.73333,21079,Winds today du OSO au SO; Winds blowing gros frais. Sea conditions: grosse.,weatherReport,484482
1746-07-03,45.0,-8.6,21079,Winds today du SO au O; Winds blowing trs faible.,weatherReport,484483
1746-07-04,45.25,-9.78333,21079,Winds today du O au S; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484484
1746-07-05,45.3167,-10.9667,21079,Winds today au SSE; Winds blowing beau frais.,weatherReport,484485
1746-07-06,45.6333,-12.05,21079,Winds today du SSE au SSO; Winds blowing variable. Weather notes: sombre. Sea conditions: belle.,weatherReport,484486
1746-07-07,45.7,-11.7333,21079,Winds today du SSO au ONO; Winds blowing gros frais. Sea conditions: grosse.,weatherReport,484487
1746-07-08,45.0167,-11.3333,21079,Winds today du ONO au O; Winds blowing mediocre. Weather notes: assez beau temps. Sea conditions: grosse.,weatherReport,484488
1746-07-09,45.45,-11.8833,21079,Winds today du OSO au SO; Winds blowing variable.,weatherReport,484489
1746-07-10,45.4333,-12.1,21079,Winds today du ONO au OSO; Winds blowing faible. Weather notes: brume. Sea conditions: belle.,weatherReport,484490
1746-07-11,45.9,-13.3167,21079,Winds today du SO au SO 1/4 O; Winds blowing faible. Weather notes: beau temps. Sea conditions: belle.,weatherReport,484491
1746-07-12,46.3667,-14.9167,21079,Winds today au SO 1/4 O au ONO; Weather notes: brume fort epaisse.,weatherReport,484492
1746-07-13,46.0667,-14.9167,21079,Winds today du ONO au NNE; Winds blowing variable. Weather notes: brume. Sea conditions: clapoleuse.,weatherReport,484493
1746-07-14,45.2167,-15.3333,21079,Winds today du NNE au N; Winds blowing faible. Sea conditions: grosse.,weatherReport,484494
1746-07-15,44.65,-15.6667,21079,Winds today du N au NNE; Winds blowing faible.,weatherReport,484495
1746-07-16,43.3167,-16.85,21079,Winds today du NNE au NE; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484496
1746-07-17,41.9833,-18.1,21079,Winds today du NE au NNO; Winds blowing passablement fort. Sea conditions: belle.,weatherReport,484497
1746-07-18,40.75,-18.9667,21079,Winds today du NNO au NNE; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484498
1746-07-19,39.7833,-19.5,21079,Winds today au NE; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484499
1746-07-20,37.8667,-20.2333,21079,Winds today du NE au NNE; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484500
1746-07-21,36.6667,-21.6833,21079,Winds today du NNE au N; Winds blowing variable. Sea conditions: belle.,weatherReport,484501
1746-07-22,36.8167,-23.2333,21079,Winds today du N au NNE; Winds blowing assez fort. Weather notes: sombre. Sea conditions: belle.,weatherReport,484502
1746-07-23,36.6167,-24.4,21079,Winds today au NNE; Winds blowing mediocre. Sea conditions: belle.,weatherReport,484503
1746-07-24,36.6,-24.7167,21079,Winds today du NNE au SO; Winds blowing faible.,weatherReport,484504
1746-07-25,36.7167,-25.0667,21079,Winds today du SO au OSO; Winds blowing petite frais. Sea conditions: belle.,weatherReport,484505
1746-07-26,36.6333,-25.0333,21079,Winds today du OSO au SO; Winds blowing assez fort. Weather notes: assez beau temps.,weatherReport,484506
1746-07-27,36.6,-23.6667,21079,Winds today du SO au S; Winds blowing variable.,weatherReport,484507
1746-07-28,36.5833,-23.7333,21079,Winds today du S au SSO; Winds blowing variable.,weatherReport,484508
1746-07-29,35.6167,-25.55,21079,Winds today du NE au NNE; Winds blowing jolie frais.,weatherReport,484509
1746-07-30,35.05,-26.85,21079,Winds today du NNE au NE; Winds blowing faible.,weatherReport,484510
1746-07-31,34.8333,-27.5,21079,Winds today du NE au ESE; Winds blowing faible.,weatherReport,484511
1746-08-01,34.6333,-27.6167,21079,Winds today du ESE au NE; Winds blowing faible.,weatherReport,484512
1746-08-02,34.9667,-27.6167,21079, Winds blowing calme.,weatherReport,484513
1746-08-03,34.8,-27.9167,21079,Winds today au ENE; Winds blowing faible.,weatherReport,484514
1746-08-04,34.7667,-28.35,21079,Winds today au NNE; Winds blowing fraicheur.,weatherReport,484515
1746-08-05,34.6,-28.8333,21079,Winds today du NNE au S 1/4 SO; Winds blowing faible.,weatherReport,484516
1746-08-06,34.5667,-29.8,21079,Winds today du S 1/4 SO au NE; Winds blowing faible. Sea conditions: belle.,weatherReport,484517
1746-08-07,35.2,-31.3833,21079,Winds today au NE; Winds blowing assez fort. Weather notes: beau temps. Sea conditions: belle.,weatherReport,484518
1746-08-08,35.4333,-32.6333,21079,Winds today du NE au ESE; Winds blowing mediocre. Weather notes: sombre.,weatherReport,484519
1746-08-09,35.8833,-33.55,21079,Winds today du ESE au N; Winds blowing faible. Weather notes: beau temps. Sea conditions: belle.,weatherReport,484520
1746-08-10,35.9167,-34.7833,21079,Winds today du N au N 1/4 NE; Winds blowing faible. Sea conditions: belle.,weatherReport,484521
1746-08-11,35.85,-35.2167,21079,Winds today du N 1/4 NE au O; Winds blowing variable.,weatherReport,484522
1746-08-12,34.75,-35.2167,21079,Winds today du O au ONO; Winds blowing mediocre. Sea conditions: belle.,weatherReport,484523
1746-08-13,34.6167,-36.35,21079,Winds today du ONO au N; Winds blowing mediocre. Sea conditions: belle.,weatherReport,484524
1746-08-14,33.9667,-37.15,21079,Winds today du N au N 1/4 NO; Winds blowing variable. Weather notes: par grains.,weatherReport,484525
1746-08-15,33.8333,-38.2833,21079,Winds today du N 1/4 NO au NNO; Winds blowing faible.,weatherReport,484526
1746-08-16,33.9167,-39.5333,21079,Winds today du NNO au NE; Winds blowing mediocre.,weatherReport,484527
1746-08-17,34.9333,-41.2167,21079,Winds today du NE au ENE; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484528
1746-08-18,35.5,-42.45,21079,Winds today du ENE au E; Winds blowing mediocre. Weather notes: beau temps. Sea conditions: belle.,weatherReport,484529
1746-08-19,35.4667,-43.2333,21079,Winds today du E au OSO; Winds blowing mediocre.,weatherReport,484530
1746-08-20,36.3,-43.4667,21079,Winds today du OSO au ONO; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484531
1746-08-21,36.2667,-43.75,21079,Winds today du ONO au NO; Winds blowing variable. Sea conditions: belle.,weatherReport,484532
1746-08-22,35.6333,-44.4167,21079,Winds today du NO au NE; Winds blowing faible.,weatherReport,484533
1746-08-23,36.4167,-45.1167,21079,Winds today du NE au ENE; Winds blowing faible.,weatherReport,484534
1746-08-24,37.0333,-45.7333,21079,Winds today du ENE au SO; Winds blowing faible. Sea conditions: belle.,weatherReport,484535
1746-08-25,38.35,-47.0333,21079,Winds today du SO au S; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484536
1746-08-26,38.2333,-48.45,21079,Winds today du S au S 1/4 SO; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484537
1746-08-27,38.0,-49.2,21079,Winds today du N 1/4 NO au N; Winds blowing mediocre.,weatherReport,484538
1746-08-28,38.3,-49.9,21079,Winds today du N au O 1/4 SO; Winds blowing faible. Sea conditions: belle.,weatherReport,484539
1746-08-29,38.7833,-50.5833,21079,Winds today du O 1/4 SO au SO 1/4 S; Winds blowing assez fort. Sea conditions: clapoleuse.,weatherReport,484540
1746-08-30,39.2333,-51.2,21079,"Winds today du SO 1/4 S au NNE; Winds blowing faible. Weather notes: sombre, orageux.",weatherReport,484541
1746-08-31,38.9333,-53.1833,21079,Winds today du NNE au E; Winds blowing assez fort. Weather notes: sombre. Sea conditions: belle.,weatherReport,484542
1746-09-01,39.2667,-55.2,21079,Winds today du E au SE; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484543
1746-09-02,39.6667,-55.65,21079,Winds today du NO 1/4 N au O; Winds blowing variable.,weatherReport,484544
1746-09-03,39.8833,-57.8833,21079,Winds today du SSO au SO 1/4 O; Winds blowing petite frais. Sea conditions: belle.,weatherReport,484545
1746-09-04,40.85,-58.15,21079,Winds today du SO 1/4 O au SSO; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484546
1746-09-05,41.9833,-58.2833,21079,Winds today du SSO au SO; Winds blowing assez fort. Weather notes: beau temps. Sea conditions: belle.,weatherReport,484547
1746-09-06,42.8833,-59.3167,21079,Winds today du SSO au SO; Winds blowing assez fort. Sea conditions: belle.,weatherReport,484548
1746-09-07,42.8333,-59.9333,21079,Winds today du SO au NO; Winds blowing faible.,weatherReport,484549
1746-09-08,43.35,-61.35,21079,Winds today du NE au E; Winds blowing faible.,weatherReport,484550
1746-09-09,42.5667,-63.7333,21079,Winds today du E; Winds blowing bon frais.,weatherReport,484551
1746-09-10,42.6667,-64.4,21079,Winds today au ENE; Winds blowing faible. Sea conditions: grosse.,weatherReport,484552
1746-09-11,42.8,-65.8167,21079,Winds today du ENE au NE; Winds blowing assez fort. Weather notes: sombre.,weatherReport,484553
1746-09-12,42.8333,-66.15,21079,Winds today du NE au SO; Winds blowing faible. Weather notes: brume.,weatherReport,484554
1746-09-13,43.5333,-66.5,21079,Winds today du SO au SE; Winds blowing faible. Weather notes: brume fort epaisse.,weatherReport,484555
1746-09-14,43.28,-65.59,21079,Winds today du SE au SO 1/4 O; Winds blowing variable. Sea conditions: fort grosse.,weatherReport,484556
1746-09-15,43.0167,-64.6833,21079,Winds today du SO 1/4 O au O 1/4 SO; Winds blowing beau frais. Sea conditions: grosse.,weatherReport,484557
1746-09-16,43.3667,-65.3167,21079,Winds today du SO 1/4 O au OSO; Winds blowing assez fort. Weather notes: peu de brume. Sea conditions: clapoleuse.,weatherReport,484558
1746-09-17,43.5833,-65.2833,21079,Winds today du OSO au ESE; Winds blowing mediocre.,weatherReport,484559
1746-09-18,44.4333,-66.5333,21079,Winds today du ESE au OSO; Winds blowing assez fort. Weather notes: beau temps. Sea conditions: belle.,weatherReport,484560
1746-09-19,44.2667,-67.4833,21079,Winds today du OSO au O 1/4 SO; Winds blowing faible. Weather notes: peu de brume.,weatherReport,484561
1746-09-20,44.25,-67.4833,21079,la baye de Chiboutou,anchorPlace,484562
1746-09-20,44.25,-67.4833,21079,Mouill dans la baye de Chiboutou,otherRemmarks,484562
1746-09-20,44.25,-67.4833,21079,Winds today du O 1/4 SO au ENE; Winds blowing assez fort. Weather notes: peu de brovillard.,weatherReport,484562
1746-10-27,43.0667,-59.5167,21079,Winds today au SO 1/4 O; Winds blowing gros frais. Weather notes: brume. Sea conditions: grosse.,weatherReport,484563
1746-10-28,41.5667,-58.3833,21079,Winds today du SO au ONO; Winds blowing variable. Sea conditions: belle.,weatherReport,484564
1746-10-29,40.3167,-56.7333,21079,Winds today au N; Winds blowing forc. Sea conditions: grosse.,weatherReport,484565
1746-10-30,40.4,-54.6,21079,Winds today du N au NO; Winds blowing gros frais. Weather notes: molly.,weatherReport,484566
1746-10-31,39.7167,-53.5833,21079,Winds today du NO au E; Winds blowing assez fort. Weather notes: sombre. Sea conditions: clapoleuse.,weatherReport,484567
1746-11-01,39.9167,-53.2833,21079,Winds today du E au SE; Winds blowing faible. Sea conditions: belle.,weatherReport,484568
1746-11-02,40.7833,-53.3333,21079,Winds today du SE au SSE; Winds blowing bon frais. Weather notes: sombre. Sea conditions: grosse.,weatherReport,484569
1746-11-03,40.2667,-53.0,21079,Winds today du ESE au SSE; Winds blowing gros frais.,weatherReport,484570
1750-05-18,48.2333,-7.35,18143,Partance de Brest,otherRemmarks,484571
1750-05-18,48.2333,-7.35,18143,Winds today du ENE au E 1/4 NE; Winds blowing bon petite frais. Weather notes: beau temps.,weatherReport,484571
1750-05-19,48.0,-8.91667,18143,Winds today du ENE au E 1/4 NE; Winds blowing bon petite frais. Sea conditions: escaux.,weatherReport,484572
1750-05-20,48.0333,-13.05,18143,Winds today du NE au NNE; Winds blowing bon petite frais. Weather notes: sombre.,weatherReport,484573
1750-05-21,48.1833,-15.9,18143,Winds today du NNE au ESE; Winds blowing petite frais.,weatherReport,484574
1750-05-22,48.2,-18.2667,18143,Winds today du E au S; Winds blowing petite frais.,weatherReport,484575
1750-05-23,48.2333,-20.3333,18143,Winds today du E au ENE; Winds blowing fraicheur.,weatherReport,484576
1750-05-24,48.3,-20.8667,18143,Winds today du SSE au SSO; Winds blowing petite frais. Weather notes: un peu brume.,weatherReport,484577
1750-05-25,48.4333,-22.0833,18143,Winds today du SO 1/4 S au SO 1/4 O; Winds blowing peu de vent.,weatherReport,484578
1750-05-26,48.7333,-24.1333,18143,Winds today du S; Winds blowing bon frais. Sea conditions: grosse.,weatherReport,484579
1750-05-27,49.1,-24.6167,18143,Winds today du O au O 1/4 NO; Winds blowing bon frais.,weatherReport,484580
1750-05-28,49.2,-24.1833,18143,Winds today du ONO au NO 1/4 N; Winds blowing bon frais. Weather notes: sombre. Sea conditions: a stribord.,weatherReport,484581
1750-05-29,48.2833,-26.8833,18143,Winds today du N au N 1/4 NO; Winds blowing bon petite frais. Weather notes: beau temps. Sea conditions: un peu tomb.,weatherReport,484582
1750-05-30,47.8833,-28.0,18143,Winds today du E au ENE; Winds blowing variable. Sea conditions: a stribord.,weatherReport,484583
1750-05-31,47.2,-29.1667,18143,Winds today du NO au N 1/4 NO; Winds blowing petite frais. Sea conditions: a stribord.,weatherReport,484584
1750-06-01,45.8333,-30.2333,18143,Winds today du ONO au O; Winds blowing bon petite frais. Sea conditions: a stribord.,weatherReport,484585
1750-06-02,45.0,-30.6667,18143,Winds today du O au O 1/4 NO; Winds blowing petite frais. Sea conditions: a stribord.,weatherReport,484586
