seaIce,airTemp,gusts,thunder,snow,longitude,date,windSpeed,fog,locationID,rain,sst,latitude,pressure,voyageID,windDirection,hail
0,NA,0,0,0,-64.8167,1768-03-03 16:00,4.5999999,0,57346,0,-1,29.2,-1,1180,135,0
0,NA,0,0,0,-61.9833,1768-03-04 16:00,9.30000019,0,57347,0,-1,30.2,-1,1180,248,0
0,NA,0,0,0,-60.3667,1768-03-05 16:00,6.69999981,0,57348,0,-1,30.55,-1,1180,315,0
0,NA,0,0,0,-56.4667,1768-03-07 16:00,-1,0,57349,0,-1,32.05,-1,1180,500,0
0,NA,0,0,0,-52.05,1768-03-08 15:00,15.3999996,0,57350,0,-1,34.2667,-1,1180,177,0
0,NA,0,0,0,-48.0,1768-03-09 15:00,9.30000019,0,57351,0,-1,36.0333,-1,1180,248,0
0,NA,0,0,0,-45.15,1768-03-10 15:00,9.30000019,0,57352,0,-1,37.3333,-1,1180,225,0
0,NA,0,0,0,-42.3833,1768-03-11 15:00,9.30000019,0,57353,0,-1,39.0,-1,1180,315,0
0,NA,0,0,0,-40.2667,1768-03-12 15:00,9.30000019,0,57354,0,-1,39.7167,-1,1180,135,0
0,NA,0,0,0,-40.8667,1768-03-13 15:00,9.30000019,0,57355,0,-1,40.8167,-1,1180,135,0
0,NA,0,0,0,-38.8167,1768-03-14 15:00,15.3999996,0,57356,0,-1,42.3,-1,1180,135,0
0,NA,0,0,0,-9.88333,1764-06-15 13:00,-1,0,57357,0,-1,44.4167,-1,1181,500,0
0,NA,0,0,0,-10.4667,1764-06-17 13:00,1,0,57358,0,-1,43.95,-1,1181,500,0
0,NA,0,0,0,-40.8333,1764-09-03 15:00,9.30000019,0,57359,0,-1,41.7667,-1,1182,158,0
0,NA,0,0,0,-38.6333,1764-09-04 15:00,9.30000019,0,57360,0,-1,42.1833,-1,1182,135,0
0,NA,0,0,0,-36.9333,1764-09-05 14:00,15.3999996,0,57361,0,-1,43.05,-1,1182,180,0
0,NA,0,0,0,-36.35,1764-09-06 14:00,0,0,57362,0,-1,43.9167,-1,1182,500,0
0,NA,0,0,0,-36.35,1764-09-07 14:00,1,0,57363,0,-1,44.1333,-1,1182,45,0
0,NA,0,0,0,-34.7833,1764-09-08 14:00,4.5999999,0,57364,0,-1,45.3333,-1,1182,135,0
0,NA,0,0,0,-30.9833,1764-09-09 14:00,15.3999996,0,57365,0,-1,45.15,-1,1182,180,0
0,NA,0,0,0,-27.1333,1764-09-10 14:00,15.3999996,0,57366,0,-1,45.5333,-1,1182,203,0
0,NA,0,0,0,-23.7667,1764-09-11 14:00,9.30000019,0,57367,0,-1,45.9333,-1,1182,270,0
0,NA,0,0,0,-60.1,1764-08-25 16:00,12.3000002,0,57368,0,-1,33.9167,-1,1182,248,0
0,NA,0,0,0,-58.25,1764-08-26 16:00,4.5999999,0,57369,0,-1,35.0833,-1,1182,293,0
0,NA,0,0,0,-56.7833,1764-08-27 16:00,-1,0,57370,0,-1,35.8167,-1,1182,338,0
0,NA,0,0,0,-55.5667,1764-08-28 16:00,0,0,57371,0,-1,36.8,-1,1182,338,0
0,NA,0,0,0,-54.0833,1764-08-29 16:00,0,0,57372,0,-1,37.9,-1,1182,315,0
0,NA,0,0,0,-53.4333,1764-08-30 16:00,0,0,57373,0,-1,38.25,-1,1182,500,0
0,NA,0,0,0,-50.05,1764-10-01 15:00,15.3999996,0,57374,0,-1,39.0833,-1,1182,225,0
0,NA,0,0,0,-47.4667,1764-09-01 15:00,-1,0,57375,0,-1,39.8667,-1,1182,135,0
0,NA,0,0,0,-44.05,1764-09-02 15:00,15.3999996,0,57376,0,-1,41.2167,-1,1182,158,0
0,NA,0,0,0,-60.5667,1764-08-24 16:00,9.30000019,0,57377,0,-1,33.6,-1,1182,315,0
0,NA,0,0,0,-11.1333,1764-06-18 13:00,-1,0,57378,0,-1,43.95,-1,1182,225,0
0,NA,0,0,0,-13.1,1764-06-19 13:00,9.30000019,0,57379,0,-1,43.3167,-1,1182,203,0
0,NA,0,0,0,-14.6667,1764-06-20 13:00,16.2999992,0,57380,0,-1,43.0833,-1,1182,225,0
0,NA,0,0,0,-15.2833,1764-06-21 13:00,-1,0,57381,0,-1,42.2333,-1,1182,315,0
0,NA,0,0,0,-16.2333,1764-06-22 13:00,4.5999999,0,57382,0,-1,41.05,-1,1182,23,0
0,NA,0,0,0,-17.6,1764-06-23 13:00,6.69999981,0,57383,0,-1,39.3833,-1,1182,45,0
0,NA,0,0,0,-19.4667,1764-06-24 13:00,9.30000019,0,57384,0,-1,37.3167,-1,1182,315,0
0,NA,0,0,0,-20.9,1764-06-25 13:00,-1,0,57385,0,-1,35.9833,-1,1182,293,0
0,NA,0,0,0,-21.8167,1764-06-26 13:00,16.2999992,0,57386,0,-1,34.2333,-1,1182,360,0
0,NA,0,0,0,-22.2167,1764-06-27 13:00,4.5999999,0,57387,0,-1,32.8667,-1,1182,293,0
0,NA,0,0,0,-23.15,1764-06-28 14:00,4.5999999,0,57388,0,-1,31.6333,-1,1182,23,0
0,NA,0,0,0,-25.15,1764-06-29 14:00,6.69999981,0,57389,0,-1,30.5167,-1,1182,45,0
0,NA,0,0,0,-27.6167,1764-07-30 14:00,-1,0,57390,0,-1,29.3333,-1,1183,68,0
0,NA,0,0,0,-29.7,1764-07-01 14:00,-1,0,57391,0,-1,28.3,-1,1183,90,0
0,NA,0,0,0,-31.6333,1764-07-02 14:00,-1,0,57392,0,-1,27.1833,-1,1183,45,0
0,NA,0,0,0,-33.6833,1764-07-03 14:00,-1,0,57393,0,-1,26.0333,-1,1183,45,0
0,NA,0,0,0,-35.95,1764-07-04 14:00,-1,0,57394,0,-1,24.8833,-1,1183,68,0
0,NA,0,0,0,-38.45,1764-07-05 15:00,9.30000019,0,57395,0,-1,23.5167,-1,1183,45,0
0,NA,0,0,0,-40.5167,1764-07-06 15:00,-1,0,57396,0,-1,22.0167,-1,1183,90,0
0,NA,0,0,0,-42.8667,1764-07-07 15:00,-1,0,57397,0,-1,20.6333,-1,1183,90,0
0,NA,0,0,0,-45.4833,1764-07-08 15:00,15.3999996,0,57398,0,-1,19.05,-1,1183,113,0
0,NA,0,0,0,-47.7,1764-07-09 15:00,15.3999996,0,57399,0,-1,17.0,-1,1183,90,0
0,NA,0,0,0,-50.35,1764-07-10 15:00,9.30000019,0,57400,0,-1,16.1,-1,1183,45,0
0,NA,0,0,0,-52.0667,1764-07-11 15:00,4.5999999,0,57401,0,-1,14.3667,-1,1183,45,0
0,NA,0,0,0,-54.8,1764-07-12 16:00,4.5999999,0,57402,0,-1,14.2333,-1,1183,90,0
0,NA,0,0,0,-57.3,1764-07-13 16:00,9.30000019,0,57403,0,-1,14.4,-1,1183,90,0
0,NA,0,0,0,-60.2667,1764-07-14 16:00,-1,0,57404,0,-1,14.5,-1,1183,90,0
0,NA,0,0,0,-61.08,1764-07-15 16:00,-1,0,57405,0,-1,14.6,-1,1183,90,0
0,NA,0,0,0,-74.5667,1764-08-12 17:00,1.20000005,0,57406,0,-1,22.0,-1,1183,500,0
0,NA,0,0,0,-74.4333,1764-08-13 17:00,-1,0,57407,0,-1,23.6333,-1,1183,500,0
0,NA,0,0,0,-74.0667,1764-08-14 17:00,4.5999999,0,57408,0,-1,24.55,-1,1183,90,0
0,NA,0,0,0,-72.6833,1764-08-15 17:00,-1,0,57409,0,-1,25.4167,-1,1183,135,0
0,NA,0,0,0,-71.2667,1764-08-16 17:00,4.5999999,0,57410,0,-1,26.4667,-1,1183,135,0
0,NA,0,0,0,-70.0333,1764-08-17 17:00,-1,0,57411,0,-1,27.7667,-1,1183,113,0
0,NA,0,0,0,-69.0667,1764-08-18 17:00,-1,0,57412,0,-1,29.3833,-1,1183,135,0
0,NA,0,0,0,-3.33667,1764-06-14 12:00,4.5999999,0,57413,0,-1,46.0333,-1,1183,23,0
0,NA,0,0,0,-8.03333,1764-06-15 13:00,4.5999999,0,57414,0,-1,45.0667,-1,1183,23,0
0,NA,0,0,0,-67.7333,1764-08-19 17:00,4.5999999,0,57415,0,-1,30.4333,-1,1183,113,0
0,NA,0,0,0,-67.05,1764-08-20 16:00,1,0,57416,0,-1,31.9167,-1,1183,90,0
0,NA,0,0,0,-66.8167,1764-08-21 16:00,0,0,57417,0,-1,32.55,-1,1183,500,0
0,NA,0,0,0,-65.2333,1764-08-22 16:00,4.5999999,0,57418,0,-1,33.15,-1,1183,203,0
0,NA,0,0,0,-62.65,1764-08-23 16:00,6.69999981,0,57419,0,-1,33.65,-1,1183,203,0
0,NA,0,0,0,-20.6333,1764-09-12 13:00,9.30000019,0,57420,0,-1,45.2667,-1,1183,270,0
0,NA,0,0,0,-16.0,1764-09-13 13:00,15.3999996,0,57421,0,-1,45.2167,-1,1183,315,0
0,NA,0,0,0,-13.3333,1764-09-14 13:00,9.30000019,0,57422,0,-1,46.1667,-1,1183,315,0
0,NA,0,0,0,-9.43333,1764-09-15 13:00,31.6000004,0,57423,0,-1,46.7,-1,1183,225,0
0,NA,0,0,0,-5.23333,1764-09-16 12:00,9.30000019,0,57424,0,-1,46.7167,-1,1183,315,0
0,NA,0,0,0,-54.7333,1753-07-19 16:00,-1,0,57425,0,-1,33.4833,-1,1184,203,0
0,NA,0,0,0,-53.7167,1753-07-20 16:00,0,0,57426,0,-1,34.2,-1,1184,248,0
0,NA,0,0,0,-52.9833,1753-07-21 16:00,4.5999999,0,57427,0,-1,34.6833,-1,1184,248,0
0,NA,0,0,0,-51.4667,1753-07-22 15:00,9.30000019,0,57428,0,-1,35.5833,-1,1184,315,0
0,NA,0,0,0,-48.6667,1753-07-23 15:00,-1,0,57429,0,-1,37.6333,-1,1184,270,0
0,NA,0,0,0,-45.8667,1753-07-24 15:00,15.3999996,0,57430,0,-1,39.75,-1,1184,270,0
0,NA,0,0,0,-44.2,1753-07-25 15:00,4.5999999,0,57431,0,-1,40.7,-1,1184,45,0
0,NA,0,0,0,-42.7,1753-07-26 15:00,-1,0,57432,0,-1,41.1667,-1,1184,135,0
0,NA,0,0,0,-32.5333,1753-08-03 14:00,9.30000019,0,57433,0,-1,47.45,-1,1184,45,0
0,NA,0,0,0,-32.4667,1753-08-04 14:00,-1,0,57434,0,-1,46.5833,-1,1184,158,0
0,NA,0,0,0,-29.9,1753-08-05 14:00,-1,0,57435,0,-1,48.2333,-1,1184,360,0
0,NA,0,0,0,-26.4667,1753-08-06 14:00,-1,0,57436,0,-1,48.35,-1,1184,270,0
0,NA,0,0,0,-22.8833,1753-08-07 14:00,4.5999999,0,57437,0,-1,48.5333,-1,1184,270,0
0,NA,0,0,0,-18.6,1753-08-08 13:00,9.30000019,0,57438,0,-1,48.6667,-1,1184,360,0
0,NA,0,0,0,-17.2,1753-08-09 13:00,-1,0,57439,0,-1,48.5333,-1,1184,203,0
0,NA,0,0,0,-14.7,1753-08-10 13:00,9.30000019,0,57440,0,-1,48.25,-1,1184,68,0
0,NA,0,0,0,-12.65,1753-08-11 13:00,9.30000019,0,57441,0,-1,48.6167,-1,1184,360,0
0,NA,0,0,0,-10.25,1753-08-12 13:00,-1,0,57442,0,-1,48.65,-1,1184,500,0
0,NA,0,0,0,-6.66667,1753-08-13 12:00,15.3999996,0,57443,0,-1,48.85,-1,1184,500,0
0,NA,0,0,0,-3.73333,1753-08-14 12:00,15.3999996,0,57444,0,-1,48.2833,-1,1184,293,0
0,NA,0,0,0,-9.0,1752-12-31 13:00,-1,0,57445,0,-1,47.4667,-1,1185,500,0
0,NA,0,0,0,-12.6,1753-01-01 13:00,9.30000019,0,57446,0,-1,44.8833,-1,1185,23,0
0,NA,0,0,0,-14.4,1753-01-02 13:00,9.30000019,0,57447,0,-1,41.7333,-1,1185,45,0
0,NA,0,0,0,-15.6,1753-01-03 13:00,15.3999996,0,57448,0,-1,37.7833,-1,1185,338,0
0,NA,0,0,0,-17.3,1753-01-04 13:00,15.3999996,0,57449,0,-1,36.1333,-1,1185,338,0
0,NA,0,0,0,-18.85,1753-01-05 13:00,-1,0,57450,0,-1,34.3333,-1,1185,273,0
0,NA,0,0,0,-18.0667,1753-01-06 13:00,-1,0,57451,0,-1,32.75,-1,1185,270,0
0,NA,0,0,0,-19.1,1753-01-07 13:00,-1,0,57452,0,-1,30.7167,-1,1185,500,0
0,NA,0,0,0,-21.6,1753-01-08 13:00,15.3999996,0,57453,0,-1,28.6667,-1,1185,338,0
0,NA,0,0,0,-25.18,1753-01-09 14:00,9.30000019,0,57454,0,-1,27.6667,-1,1185,45,0
0,NA,0,0,0,-28.75,1753-01-10 14:00,-1,0,57455,0,-1,26.6,-1,1185,68,0
0,NA,0,0,0,-49.67,1776-08-07 15:00,-1,0,57456,0,-1,40.5,-1,1186,158,0
0,NA,0,0,0,-46.67,1776-08-08 15:00,9.30000019,0,57457,0,-1,41.4667,-1,1186,158,0
0,NA,0,0,0,-43.7033,1776-08-09 15:00,9.30000019,0,57458,0,-1,42.5333,-1,1186,158,0
0,NA,0,0,0,-40.5533,1776-08-10 15:00,6.69999981,0,57459,0,-1,43.3167,-1,1186,203,0
0,NA,0,0,0,-37.1867,1776-08-11 15:00,9.30000019,0,57460,0,-1,44.0833,-1,1186,248,0
0,NA,0,0,0,-36.1533,1776-08-12 15:00,1,0,57461,0,-1,43.7833,-1,1186,23,0
0,NA,0,0,0,-33.2033,1776-08-13 14:00,-1,0,57462,0,-1,43.0667,-1,1186,45,0
0,NA,0,0,0,-29.82,1776-08-14 14:00,6.69999981,0,57463,0,-1,44.6167,-1,1186,3,0
0,NA,0,0,0,-28.6367,1776-08-15 14:00,6.69999981,0,57464,0,-1,45.2333,-1,1187,293,0
0,NA,0,0,0,-28.77,1776-08-16 14:00,9.30000019,0,57465,0,-1,46.15,-1,1187,113,0
0,NA,0,0,0,-28.47,1776-08-17 14:00,15.3999996,0,57466,0,-1,45.7333,-1,1187,68,0
0,NA,0,0,0,-26.6367,1776-08-18 14:00,9.30000019,0,57467,0,-1,45.45,-1,1187,68,0
0,NA,0,0,0,-26.0033,1776-08-19 14:00,6.69999981,0,57468,0,-1,45.3333,-1,1187,48,0
0,NA,0,0,0,-25.2367,1776-08-20 14:00,4.5999999,0,57469,0,-1,45.5333,-1,1187,135,0
0,NA,0,0,0,-32.25,1753-01-11 14:00,15.3999996,0,57470,0,-1,25.6333,-1,1187,68,0
0,NA,0,0,0,-35.35,1753-01-12 14:00,15.3999996,0,57471,0,-1,24.8,-1,1187,68,0
0,NA,0,0,0,-38.2167,1753-01-13 15:00,9.30000019,0,57472,0,-1,23.7667,-1,1187,90,0
