seaIce,airTemp,gusts,thunder,snow,longitude,date,windSpeed,fog,locationID,rain,sst,latitude,pressure,voyageID,windDirection,hail
0,NA,0,0,0,-48.7,1773-04-03 15:00,6.69999981,0,43748,1,-1,19.9333,-1,915,135,0
0,NA,0,0,0,-50.4333,1773-04-04 15:00,6.69999981,0,43749,1,-1,19.6167,-1,915,90,0
0,NA,0,0,0,-52.6167,1773-04-05 16:00,6.69999981,0,43750,0,-1,19.2833,-1,915,113,0
0,NA,0,0,0,-54.7333,1773-04-06 16:00,6.69999981,0,43751,0,-1,18.85,-1,915,90,0
0,NA,0,0,0,-55.8,1773-04-07 16:00,6.69999981,0,43752,0,-1,18.4667,-1,915,68,0
0,NA,0,0,0,-56.3167,1773-04-08 16:00,2.5999999,0,43753,0,-1,18.3333,-1,915,135,0
0,NA,0,0,0,-58.0333,1773-04-09 16:00,9.30000019,0,43754,1,-1,18.2833,-1,915,90,0
0,NA,0,0,0,-12.41,1766-06-12 13:00,4.5999999,1,43755,0,-1,44.0667,-1,915,293,0
0,NA,0,0,0,-10.39,1769-10-02 13:00,-1,0,43756,0,-1,43.9,-1,915,90,0
0,NA,0,0,0,-10.59,1769-10-03 13:00,16.2999992,0,43757,0,-1,43.4667,-1,915,90,0
0,NA,0,0,0,-10.6,1769-10-04 13:00,16.2999992,0,43758,0,-1,43.6167,-1,915,68,0
0,NA,0,0,0,-9.5,1769-10-05 13:00,15.3999996,0,43759,0,-1,43.3333,-1,915,68,0
0,NA,0,0,0,-9.41667,1769-11-01 13:00,12.3000002,0,43760,0,-1,43.75,-1,915,203,0
0,NA,0,0,0,-9.3,1769-11-02 13:00,15.3999996,0,43761,0,-1,44.3833,-1,915,248,0
0,NA,0,0,0,-52.7667,1768-11-30 16:00,-1,0,43762,1,-1,18.0667,-1,915,90,0
0,NA,0,0,0,-55.4333,1768-12-01 16:00,-1,0,43763,1,-1,17.9333,-1,915,45,0
0,NA,0,0,0,-57.8333,1768-12-02 16:00,-1,0,43764,0,-1,17.85,-1,915,45,0
0,NA,0,0,0,-10.41,1766-06-13 13:00,4.5999999,0,43765,0,-1,44.0,-1,915,293,0
0,NA,0,0,0,-9.0,1766-06-14 13:00,12.3000002,0,43766,0,-1,43.6667,-1,915,45,0
0,NA,0,0,0,-16.25,1767-03-13 13:00,-1,0,43767,0,-1,42.4,-1,915,225,0
0,NA,0,0,0,-17.3667,1767-03-14 13:00,-1,0,43768,0,-1,41.1,-1,915,45,0
0,NA,0,0,0,-30.75,1767-03-31 14:00,-1,0,43769,0,-1,30.6667,-1,915,360,0
0,NA,0,0,0,-31.55,1767-04-01 14:00,-1,0,43770,0,-1,28.7167,-1,915,68,0
0,NA,0,0,0,-33.3,1767-04-02 14:00,-1,0,43771,0,-1,27.5167,-1,915,180,0
0,NA,0,0,0,-57.29,1768-01-31 16:00,-1,0,43772,0,-1,30.15,-1,915,23,0
0,NA,0,0,0,-55.82,1768-02-01 16:00,-1,0,43773,0,-1,29.9667,-1,915,360,0
0,NA,0,0,0,-54.27,1768-02-02 16:00,35,0,43774,1,-1,30.45,-1,915,360,0
0,NA,0,0,0,-86.95,1767-11-25 18:00,15.3999996,0,43775,0,-1,23.0333,-1,916,45,0
0,NA,0,0,0,-86.75,1767-11-26 18:00,15.3999996,0,43776,0,-1,25.8667,-1,916,45,0
0,NA,0,0,0,-84.5167,1769-12-30 18:00,12.3000002,0,43777,0,-1,23.95,-1,916,68,0
0,NA,0,0,0,-84.7333,1769-12-31 18:00,-1,0,43778,1,-1,23.8333,-1,916,68,0
0,NA,0,0,0,-78.5,1770-03-17 17:00,-1,0,43779,0,-1,26.8,-1,917,42,0
0,NA,0,0,0,-78.1667,1770-03-18 17:00,-1,0,43780,0,-1,28.3,-1,917,45,0
0,NA,0,0,0,-75.25,1770-03-19 17:00,-1,0,43781,0,-1,28.7667,-1,917,315,0
0,NA,0,0,0,-73.15,1770-03-20 17:00,-1,0,43782,0,-1,29.4167,-1,917,315,0
0,NA,0,0,0,-69.7667,1770-03-21 17:00,15.3999996,0,43783,0,-1,30.1333,-1,917,248,0
0,NA,0,0,0,-67.25,1770-03-22 16:00,15.3999996,0,43784,1,-1,29.9667,-1,917,225,0
0,NA,0,0,0,-64.9833,1770-03-23 16:00,6.69999981,0,43785,0,-1,29.8833,-1,917,270,0
0,NA,0,0,0,-61.95,1770-03-24 16:00,12.3000002,0,43786,0,-1,30.3333,-1,917,315,0
0,NA,0,0,0,-59.55,1770-03-25 16:00,15.3999996,0,43787,1,-1,30.55,-1,917,315,0
0,NA,0,0,0,-57.4667,1770-03-26 16:00,15.3999996,0,43788,1,-1,30.65,-1,917,360,0
0,NA,0,0,0,-55.8667,1770-03-27 16:00,16.2999992,0,43789,0,-1,30.6333,-1,917,360,0
0,NA,0,0,0,-54.1833,1770-03-28 16:00,-1,0,43790,0,-1,30.9667,-1,917,23,0
0,NA,0,0,0,-52.4333,1770-03-29 15:00,-1,0,43791,0,-1,31.7167,-1,917,315,0
0,NA,0,0,0,-51.1667,1770-03-30 15:00,-1,0,43792,0,-1,32.2833,-1,917,270,0
0,NA,0,0,0,-50.8833,1770-03-31 15:00,-1,0,43793,0,-1,32.4,-1,917,360,0
0,NA,0,0,0,-50.6,1770-04-01 15:00,1,0,43794,0,-1,33.0333,-1,917,0,0
0,NA,0,0,0,-79.09,1768-01-20 17:00,-1,0,43795,0,-1,27.55,-1,917,315,0
0,NA,0,0,0,-79.04,1768-01-21 17:00,-1,0,43796,0,-1,28.3167,-1,917,338,0
0,NA,0,0,0,-78.28,1768-01-22 17:00,-1,0,43797,0,-1,29.5333,-1,917,135,0
0,NA,0,0,0,-77.09,1768-01-23 17:00,-1,0,43798,0,-1,29.9333,-1,917,135,0
0,NA,0,0,0,-75.33,1768-01-24 17:00,-1,0,43799,0,-1,30.0833,-1,917,203,0
0,NA,0,1,0,-72.02,1768-01-25 17:00,-1,0,43800,1,-1,30.5,-1,917,203,0
0,NA,0,0,0,-69.04,1768-01-26 17:00,35,0,43801,0,-1,30.9167,-1,917,293,0
0,NA,0,0,0,-62.2,1768-12-04 16:00,-1,0,43802,0,-1,18.2167,-1,917,45,0
0,NA,0,0,0,-34.9,1773-07-02 14:00,12.3000002,0,43803,0,-1,43.0333,-1,917,225,0
0,NA,0,0,0,-31.7,1773-07-03 14:00,6.69999981,0,43804,0,-1,42.9333,-1,917,203,0
0,NA,0,0,0,-29.2333,1773-07-04 14:00,6.69999981,0,43805,0,-1,42.9167,-1,917,203,0
0,NA,0,0,0,-28.1,1773-07-05 14:00,2.5999999,0,43806,1,-1,43.2833,-1,917,177,0
0,NA,0,0,0,-47.6667,1770-12-08 15:00,-1,0,43807,0,-1,35.4667,-1,918,357,0
0,NA,0,0,0,-43.9167,1770-12-09 15:00,-1,0,43808,0,-1,37.4,-1,918,203,0
0,NA,0,0,0,-40.6167,1770-12-10 15:00,16.2999992,0,43809,1,-1,38.8667,-1,918,203,0
0,NA,0,0,0,-37.4,1770-12-11 14:00,16.2999992,0,43810,0,-1,40.4667,-1,918,225,0
0,NA,0,0,0,-35.65,1770-12-12 14:00,-1,0,43811,0,-1,41.1333,-1,918,338,0
0,NA,0,0,0,-32.5333,1770-12-13 14:00,-1,0,43812,0,-1,42.4667,-1,918,203,0
0,NA,0,0,0,-28.3,1770-12-14 14:00,-1,0,43813,0,-1,42.9,-1,918,248,0
0,NA,0,0,0,-24.0167,1770-12-15 14:00,-1,0,43814,0,-1,43.4333,-1,918,248,0
0,NA,0,0,0,-20.0833,1770-12-16 13:00,-1,0,43815,0,-1,43.5667,-1,918,203,0
0,NA,0,0,0,-15.8,1770-12-17 13:00,12.3000002,1,43816,0,-1,43.3,-1,918,203,0
0,NA,0,0,0,-75.8,1773-06-11 17:00,12.3000002,0,43817,0,-1,29.9667,-1,918,3,0
0,NA,0,0,0,-74.35,1773-06-12 17:00,9.30000019,0,43818,1,-1,28.0833,-1,918,45,0
0,NA,0,0,0,-75.0333,1773-06-13 17:00,9.30000019,0,43819,0,-1,29.65,-1,918,45,0
0,NA,0,0,0,-75.4167,1773-06-14 17:00,9.30000019,0,43820,0,-1,30.4833,-1,918,45,0
0,NA,0,0,0,-74.9333,1773-06-15 17:00,2.5999999,0,43821,0,-1,30.5,-1,918,45,0
0,NA,0,0,0,-74.4667,1773-06-16 17:00,0,0,43822,0,-1,30.5333,-1,918,0,0
0,NA,0,0,0,-74.0333,1773-06-17 17:00,2.5999999,0,43823,0,-1,30.7333,-1,918,500,0
0,NA,0,0,0,-73.5,1773-06-18 17:00,2.5999999,0,43824,0,-1,31.4,-1,918,113,0
0,NA,0,0,0,-72.8,1773-06-19 17:00,2.5999999,0,43825,0,-1,31.8667,-1,918,87,0
0,NA,0,0,0,-70.4833,1773-06-20 17:00,12.3000002,0,43826,0,-1,32.95,-1,918,270,0
0,NA,0,1,0,-67.4333,1773-06-21 16:00,12.3000002,0,43827,1,-1,34.5667,-1,918,225,0
0,NA,0,1,0,-64.9167,1773-06-22 16:00,12.3000002,0,43828,1,-1,35.55,-1,918,225,0
0,NA,0,0,0,-62.1333,1773-06-23 16:00,6.69999981,0,43829,0,-1,36.7333,-1,918,338,0
0,NA,0,1,0,-59.65,1773-06-24 16:00,6.69999981,0,43830,0,-1,37.65,-1,918,270,0
0,NA,0,0,0,-57.9167,1773-06-25 16:00,6.69999981,0,43831,0,-1,38.2167,-1,918,270,0
0,NA,0,1,0,-54.2167,1773-06-26 16:00,12.3000002,0,43832,1,-1,39.7333,-1,918,248,0
0,NA,0,0,0,-67.27,1766-12-03 16:00,-1,0,43833,1,-1,30.85,-1,918,225,0
0,NA,0,0,0,-64.68,1766-12-04 16:00,-1,0,43834,0,-1,30.5,-1,918,338,0
0,NA,0,0,0,-63.6,1766-12-05 16:00,-1,0,43835,1,-1,30.5333,-1,918,360,0
0,NA,0,0,0,-56.06,1772-10-01 16:00,-1,0,43836,0,-1,38.2833,-1,919,177,0
0,NA,0,0,0,-52.0,1772-10-02 15:00,12.3000002,0,43837,0,-1,38.15,-1,919,203,0
0,NA,0,0,0,-49.04,1772-10-03 15:00,-1,0,43838,1,-1,37.7667,-1,919,225,0
0,NA,0,0,0,-46.87,1772-10-04 15:00,-1,0,43839,0,-1,36.9667,-1,919,45,0
0,NA,0,0,0,-45.66,1772-10-05 15:00,-1,0,43840,1,-1,35.5,-1,919,42,0
0,NA,0,0,0,-45.1,1772-10-06 15:00,-1,0,43841,0,-1,34.2167,-1,919,90,0
0,NA,0,0,0,-45.6,1772-10-07 15:00,-1,0,43842,0,-1,35.4833,-1,919,68,0
0,NA,0,0,0,-44.3,1772-10-08 15:00,-1,0,43843,0,-1,36.0833,-1,919,90,0
0,NA,0,0,0,-41.57,1772-10-09 15:00,15.3999996,0,43844,1,-1,36.3333,-1,919,225,0
0,NA,0,0,0,-50.15,1769-07-01 15:00,-1,0,43845,0,-1,18.3167,-1,920,90,0
0,NA,0,0,0,-52.1333,1769-07-02 15:00,-1,0,43846,0,-1,18.0167,-1,920,90,0
0,NA,0,0,0,-54.15,1769-07-03 16:00,-1,0,43847,0,-1,18.0333,-1,920,90,0
0,NA,0,0,0,-55.6333,1769-07-04 16:00,-1,0,43848,1,-1,18.15,-1,920,45,0
0,NA,0,0,0,-74.3167,1773-04-25 17:00,6.69999981,0,43849,0,-1,20.6167,-1,920,23,0
0,NA,0,0,0,-75.6333,1773-04-26 17:00,7.30000019,0,43850,0,-1,21.1333,-1,920,23,0
0,NA,0,0,0,-34.7,1767-04-03 14:00,-1,0,43851,0,-1,27.2833,-1,920,180,0
0,NA,0,1,0,-52.7333,1773-06-27 16:00,6.69999981,0,43852,0,-1,39.4333,-1,920,357,0
0,NA,0,0,0,-51.2,1773-06-28 15:00,6.69999981,0,43853,0,-1,39.7,-1,920,360,0
0,NA,0,0,0,-48.1833,1773-06-29 15:00,9.30000019,0,43854,1,-1,40.4667,-1,920,248,0
0,NA,0,0,0,-44.1,1773-06-30 15:00,12.3000002,1,43855,0,-1,42.0167,-1,920,248,0
0,NA,0,0,0,-39.1667,1773-07-01 15:00,12.3000002,1,43856,0,-1,42.8167,-1,920,248,0
0,NA,0,0,0,-51.0333,1773-12-29 15:00,12.3000002,0,43857,1,-1,38.2833,-1,921,293,0
0,NA,0,0,0,-30.14,1775-11-10 14:00,-1,0,43858,0,-1,42.15,-1,922,248,0
0,NA,0,0,0,-26.28,1775-11-11 14:00,-1,0,43859,0,-1,42.9667,-1,922,293,0
0,NA,0,0,0,-22.85,1775-11-12 14:00,-1,0,43860,0,-1,43.5,-1,922,270,0
0,NA,0,0,0,-20.28,1775-11-13 13:00,-1,0,43861,0,-1,43.45,-1,922,270,0
0,NA,0,0,0,-17.08,1775-11-14 13:00,-1,0,43862,0,-1,43.4167,-1,922,225,0
0,NA,0,0,0,-14.76,1775-11-15 13:00,-1,0,43863,0,-1,43.4333,-1,922,270,0
0,NA,0,0,0,-11.29,1775-11-16 13:00,-1,0,43864,0,-1,43.3167,-1,922,270,0
0,NA,0,0,0,-9.5,1775-11-17 13:00,-1,0,43865,0,-1,43.3833,-1,922,270,0
0,NA,0,0,0,-9.55,1776-03-06 13:00,2.5999999,0,43866,0,-1,44.0,-1,923,360,0
0,NA,0,0,0,-74.9667,1774-06-14 17:00,6.69999981,0,43867,0,-1,30.85,-1,923,225,0
0,NA,0,0,0,-35.41,1777-05-21 14:00,12.3000002,0,43868,1,-1,26.0667,-1,923,68,0
0,NA,0,0,0,-38.22,1777-05-22 15:00,12.3000002,0,43869,0,-1,24.75,-1,923,68,0
0,NA,0,0,0,-40.94,1777-05-23 15:00,12.3000002,0,43870,1,-1,23.4667,-1,923,68,0
0,NA,0,0,0,-20.2,1775-07-06 13:00,-1,0,43871,1,-1,35.5833,-1,924,273,0
0,NA,0,0,0,-22.45,1775-07-07 13:00,-1,0,43872,0,-1,34.2,-1,924,318,0
0,NA,0,0,0,-24.45,1775-07-08 14:00,-1,0,43873,0,-1,32.6667,-1,924,338,0
0,NA,0,0,0,-26.6667,1775-07-09 14:00,-1,0,43874,0,-1,31.4333,-1,924,45,0
0,NA,0,0,0,-10.57,1776-03-07 13:00,-1,0,43875,0,-1,42.6333,-1,924,267,0
0,NA,0,0,0,-11.92,1776-03-08 13:00,-1,0,43876,0,-1,40.3667,-1,924,357,0
0,NA,0,0,0,-14.2,1776-03-09 13:00,-1,0,43877,0,-1,39.3167,-1,924,318,0
0,NA,0,0,0,-18.15,1776-03-10 13:00,-1,0,43878,0,-1,37.05,-1,924,360,0
0,NA,0,0,0,-20.52,1776-03-11 13:00,-1,0,43879,1,-1,35.3,-1,924,23,0
0,NA,0,0,0,-22.84,1776-03-12 14:00,-1,0,43880,0,-1,33.5167,-1,924,68,0
0,NA,0,0,0,-25.4,1776-03-13 14:00,-1,0,43881,0,-1,31.75,-1,924,68,0
0,NA,0,0,0,-77.74,1766-11-29 17:00,-1,0,43882,0,-1,30.0,-1,924,338,0
0,NA,0,0,0,-75.65,1766-11-30 17:00,12.3000002,0,43883,0,-1,30.3667,-1,924,315,0
0,NA,0,0,0,-73.26,1766-12-01 17:00,-1,0,43884,0,-1,31.1833,-1,924,315,0
0,NA,0,0,0,-70.01,1766-12-02 17:00,16.2999992,0,43885,0,-1,31.3333,-1,924,293,0
0,NA,0,0,0,-29.65,1765-04-18 14:00,12.3000002,0,43886,0,-1,32.8333,-1,924,90,0
0,NA,0,0,0,-31.6833,1765-04-19 14:00,12.3000002,0,43887,0,-1,31.4667,-1,924,90,0
0,NA,0,0,0,-32.7667,1765-04-20 14:00,12.3000002,0,43888,1,-1,30.85,-1,924,90,0
0,NA,0,0,0,-33.7,1765-04-21 14:00,2.5999999,0,43889,0,-1,30.1667,-1,924,113,0
0,NA,0,0,0,-35.0667,1765-04-22 14:00,6.69999981,0,43890,0,-1,29.5333,-1,924,158,0
0,NA,0,0,0,-35.2667,1765-04-23 14:00,6.69999981,0,43891,0,-1,29.3667,-1,924,180,0
0,NA,0,0,0,-36.1833,1765-04-24 14:00,4.5999999,0,43892,0,-1,29.4333,-1,924,248,0
0,NA,0,0,0,-37.1,1765-04-25 14:00,15.3999996,0,43893,0,-1,28.8,-1,924,180,0
0,NA,0,0,0,-37.0,1765-04-26 14:00,15.3999996,0,43894,0,-1,28.3833,-1,924,248,0
0,NA,0,0,0,-14.3667,1766-07-08 13:00,4.5999999,0,43895,0,-1,42.8833,-1,924,225,0
0,NA,0,0,0,-15.0,1766-07-09 13:00,12.3000002,0,43896,0,-1,42.4167,-1,924,338,0
0,NA,0,0,0,-16.6333,1766-07-10 13:00,12.3000002,0,43897,0,-1,40.9,-1,924,315,0
0,NA,0,0,0,-17.7167,1766-07-11 13:00,4.5999999,0,43898,0,-1,40.0,-1,924,315,0
0,NA,0,0,0,-18.3667,1766-07-12 13:00,4.5999999,0,43899,0,-1,38.95,-1,924,293,0
0,NA,0,0,0,-19.9167,1766-07-13 13:00,4.5999999,0,43900,0,-1,37.8,-1,924,315,0
0,NA,0,0,0,-21.35,1766-07-14 13:00,12.3000002,0,43901,0,-1,36.5833,-1,924,360,0
0,NA,0,0,0,-22.3,1766-07-15 13:00,12.3000002,0,43902,0,-1,35.2667,-1,924,45,0
0,NA,0,0,0,-23.25,1766-07-16 14:00,6.69999981,0,43903,0,-1,34.1333,-1,924,45,0
0,NA,0,0,0,-24.8833,1766-07-17 14:00,12.3000002,0,43904,0,-1,33.1,-1,924,45,0
0,NA,0,0,0,-26.9,1766-07-18 14:00,12.3000002,0,43905,0,-1,31.8167,-1,924,500,0
0,NA,0,0,0,-74.6333,1774-06-15 17:00,4.5999999,0,43906,0,-1,30.85,-1,924,48,0
0,NA,0,0,0,-73.9167,1774-06-16 17:00,2.5999999,0,43907,0,-1,31.2167,-1,924,158,0
0,NA,0,0,0,-72.0333,1774-06-17 17:00,-1,0,43908,0,-1,32.3833,-1,924,225,0
0,NA,0,0,0,-32.23,1777-02-27 14:00,-1,0,43909,0,-1,42.25,-1,925,248,0
0,NA,0,0,0,-73.7833,1779-05-25 17:00,-1,0,43910,0,-1,34.3833,-1,925,135,0
0,NA,0,0,0,-71.5167,1779-05-26 17:00,-1,0,43911,1,-1,36.1,-1,925,135,0
0,NA,0,0,0,-22.66,1777-05-15 14:00,9.30000019,0,43912,0,-1,34.5,-1,925,23,0
0,NA,0,0,0,-24.24,1777-05-16 14:00,2.5999999,0,43913,0,-1,33.0,-1,925,45,0
0,NA,0,0,0,-26.16,1777-05-17 14:00,9.30000019,0,43914,0,-1,31.7167,-1,925,68,0
0,NA,0,0,0,-28.21,1777-05-18 14:00,9.30000019,0,43915,0,-1,30.3667,-1,925,68,0
0,NA,0,0,0,-30.19,1777-05-19 14:00,12.3000002,0,43916,0,-1,28.8,-1,925,68,0
0,NA,0,0,0,-32.69,1777-05-20 14:00,12.3000002,0,43917,0,-1,27.4,-1,925,68,0
0,NA,0,0,0,-9.5,1776-07-16 13:00,-1,0,43918,0,-1,43.4167,-1,926,293,0
0,NA,0,0,0,-9.9,1776-10-03 13:00,-1,0,43919,0,-1,43.5,-1,927,45,0
0,NA,0,0,0,-46.7333,1775-07-18 15:00,-1,0,43920,1,-1,19.4167,-1,927,90,0
0,NA,0,0,0,-13.2167,1765-08-19 13:00,15.3999996,0,43921,0,-1,40.55,-1,927,45,0
0,NA,0,0,0,-11.45,1765-08-20 13:00,-1,0,43922,0,-1,42.4333,-1,927,158,0
0,NA,0,0,0,-80.08,1766-04-29 17:00,4.5999999,0,43923,0,-1,23.55,-1,927,90,0
0,NA,0,0,0,-79.64,1766-04-30 17:00,4.5999999,0,43924,0,-1,24.6167,-1,927,113,0
0,NA,0,0,0,-12.45,1767-01-13 13:00,-1,0,43925,1,-1,43.4667,-1,927,158,0
0,NA,0,0,0,-10.0,1767-01-14 13:00,-1,0,43926,0,-1,43.2333,-1,927,270,0
0,NA,0,0,0,-60.2667,1768-12-03 16:00,-1,0,43927,1,-1,17.9667,-1,927,45,0
0,NA,0,0,0,-79.05,1770-03-15 17:00,-1,0,43928,0,-1,23.45,-1,927,338,0
0,NA,0,0,0,-78.8833,1770-03-16 17:00,-1,0,43929,0,-1,25.0,-1,927,357,0
0,NA,0,0,0,-30.0333,1767-03-29 14:00,15.3999996,0,43930,0,-1,31.4667,-1,927,225,0
0,NA,0,0,0,-29.1167,1767-03-30 14:00,-1,0,43931,1,-1,31.2167,-1,927,500,0
0,NA,0,0,0,-66.58,1768-01-27 16:00,-1,0,43932,0,-1,30.7833,-1,927,248,0
0,NA,0,0,0,-63.92,1768-01-28 16:00,22.6000004,0,43933,0,-1,30.9167,-1,927,180,0
0,NA,0,0,0,-61.7,1768-01-29 16:00,-1,0,43934,0,-1,30.8667,-1,927,270,0
0,NA,0,0,0,-58.92,1768-01-30 16:00,-1,0,43935,0,-1,30.7333,-1,927,360,0
0,NA,0,0,0,-28.7833,1768-11-16 14:00,-1,0,43936,1,-1,29.8667,-1,927,228,0
0,NA,0,0,0,-31.15,1768-11-17 14:00,-1,0,43937,0,-1,28.3667,-1,927,45,0
0,NA,0,0,0,-33.3,1768-11-18 14:00,-1,0,43938,0,-1,27.25,-1,927,90,0
0,NA,0,0,0,-35.0833,1768-11-19 14:00,-1,0,43939,1,-1,26.3667,-1,927,180,0
0,NA,0,0,0,-30.6333,1774-10-16 14:00,9.30000019,0,43940,0,-1,27.6167,-1,928,338,0
0,NA,0,0,0,-31.6167,1774-10-17 14:00,6.69999981,0,43941,0,-1,26.85,-1,928,360,0
0,NA,0,0,0,-32.1333,1774-10-18 14:00,4.5999999,0,43942,0,-1,26.4833,-1,928,360,0
0,NA,0,0,0,-33.2333,1774-10-19 14:00,2.5999999,0,43943,0,-1,25.8667,-1,928,315,0
0,NA,0,0,0,-34.1333,1774-10-20 14:00,4.5999999,0,43944,0,-1,25.3167,-1,928,23,0
0,NA,0,0,0,-61.5,1776-06-29 16:00,-1,0,43945,1,-1,38.7333,-1,928,248,0
0,NA,0,0,0,-59.92,1776-06-30 16:00,-1,0,43946,0,-1,39.05,-1,928,500,0
0,NA,0,0,0,-9.12,1777-05-05 13:00,15.3999996,0,43947,0,-1,45.9833,-1,928,248,0
0,NA,0,0,0,-9.72,1777-05-06 13:00,4.5999999,0,43948,0,-1,46.4,-1,928,267,0
0,NA,0,0,0,-34.2667,1781-10-08 14:00,-1,0,43949,0,-1,22.5,-1,929,68,0
0,NA,0,0,0,-79.1,1774-06-10 17:00,12.3000002,0,43950,0,-1,24.9167,-1,930,180,0
0,NA,0,1,0,-78.6167,1774-06-11 17:00,6.69999981,0,43951,1,-1,27.3667,-1,930,203,0
0,NA,0,1,0,-78.6167,1774-06-12 17:00,-1,0,43952,1,-1,28.8833,-1,930,203,0
0,NA,0,1,0,-75.9833,1774-06-13 17:00,16.2999992,0,43953,1,-1,30.2667,-1,930,203,0
0,NA,0,0,0,-9.46667,1769-11-03 13:00,15.3999996,0,43954,0,-1,45.0667,-1,930,225,0
0,NA,0,0,0,-80.2,1769-08-19 17:00,-1,0,43955,0,-1,23.95,-1,930,113,0
0,NA,0,0,0,-79.72,1769-08-20 17:00,-1,0,43956,0,-1,25.3333,-1,930,90,0
0,NA,0,0,0,-79.3,1769-08-21 17:00,-1,0,43957,0,-1,26.9833,-1,930,113,0
0,NA,0,0,0,-78.7,1769-08-22 17:00,-1,0,43958,0,-1,29.0833,-1,930,23,0
0,NA,0,0,0,-79.9667,1768-12-23 17:00,-1,0,43959,0,-1,19.2667,-1,930,23,0
0,NA,0,0,0,-81.7167,1768-12-24 17:00,-1,0,43960,0,-1,20.4667,-1,930,45,0
0,NA,0,0,0,-84.35,1768-12-28 18:00,-1,0,43961,0,-1,23.45,-1,930,113,0
0,NA,0,0,0,-84.2167,1768-12-29 18:00,-1,0,43962,0,-1,23.0833,-1,930,90,0
0,NA,0,0,0,-10.4,1765-08-21 13:00,6.69999981,0,43963,0,-1,43.5833,-1,930,225,0
0,NA,0,0,0,-86.7,1767-11-27 18:00,-1,0,43964,0,-1,25.9833,-1,930,45,0
0,NA,0,0,0,-45.9,1768-11-27 15:00,-1,0,43965,0,-1,21.0667,-1,930,68,0
0,NA,0,0,0,-47.9333,1768-11-28 15:00,-1,0,43966,0,-1,19.5667,-1,930,45,0
0,NA,0,0,0,-50.0,1768-11-29 15:00,-1,0,43967,1,-1,18.2333,-1,930,68,0
0,NA,0,0,0,-79.8,1775-10-13 17:00,-1,0,43968,0,-1,24.7167,-1,930,158,0
0,NA,0,0,0,-79.56,1775-10-14 17:00,-1,0,43969,0,-1,26.0167,-1,930,135,0
0,NA,0,0,0,-79.36,1775-10-15 17:00,-1,0,43970,0,-1,26.9167,-1,930,203,0
0,NA,0,0,0,-79.88,1775-10-16 17:00,-1,0,43971,0,-1,29.1833,-1,930,45,0
0,NA,0,0,0,-78.77,1775-10-17 17:00,-1,0,43972,0,-1,30.5833,-1,930,68,0
0,NA,0,0,0,-76.81,1775-10-18 17:00,-1,0,43973,0,-1,31.7,-1,930,113,0
0,NA,0,0,0,-73.88,1775-10-19 17:00,-1,0,43974,0,-1,32.0,-1,930,180,0
0,NA,0,0,0,-12.35,1765-12-17 13:00,15.3999996,0,43975,0,-1,43.2333,-1,930,45,0
0,NA,0,0,0,-68.99,1769-08-29 17:00,-1,0,43976,0,-1,32.2167,-1,930,180,0
0,NA,0,0,0,-67.47,1769-08-30 16:00,-1,0,43977,0,-1,32.7667,-1,930,203,0
0,NA,0,0,0,-66.79,1769-08-31 16:00,-1,0,43978,1,-1,33.4667,-1,930,180,0
0,NA,0,0,0,-64.39,1769-09-01 16:00,-1,0,43979,1,-1,34.4,-1,930,158,0
0,NA,0,0,0,-62.24,1769-09-02 16:00,-1,0,43980,0,-1,35.3167,-1,930,180,0
0,NA,0,0,0,-84.71,1766-02-09 18:00,0,0,43981,0,-1,21.42,-1,930,0,0
0,NA,0,0,0,-85.7,1766-02-10 18:00,15.3999996,0,43982,0,-1,21.4333,-1,930,293,0
0,NA,0,0,0,-14.5,1765-04-09 13:00,-1,0,43983,0,-1,41.0,-1,930,338,0
0,NA,0,0,0,-16.2833,1765-04-10 13:00,15.3999996,0,43984,0,-1,39.3,-1,930,45,0
0,NA,0,0,0,-60.4667,1765-05-17 16:00,-1,0,43985,0,-1,18.2667,-1,930,500,0
0,NA,0,0,0,-62.1,1765-05-18 16:00,6.69999981,0,43986,0,-1,18.4667,-1,930,338,0
0,NA,0,0,0,-76.53,1769-02-20 17:00,-1,0,43987,0,-1,29.1667,-1,931,225,0
0,NA,0,0,0,-74.23,1769-02-21 17:00,-1,0,43988,0,-1,29.8,-1,931,180,0
0,NA,0,0,0,-72.42,1769-02-22 17:00,-1,0,43989,0,-1,30.3833,-1,931,180,0
0,NA,0,0,0,-70.66,1769-02-23 17:00,-1,0,43990,0,-1,30.7,-1,931,180,0
0,NA,0,0,0,-70.3,1769-02-24 17:00,-1,0,43991,0,-1,30.7667,-1,931,180,0
0,NA,0,0,0,-70.05,1769-02-25 17:00,-1,0,43992,0,-1,30.9167,-1,931,90,0
0,NA,0,0,0,-68.51,1769-02-26 17:00,-1,0,43993,0,-1,30.9833,-1,931,177,0
0,NA,0,0,0,-67.55,1769-02-27 17:00,-1,0,43994,0,-1,31.3,-1,931,203,0
0,NA,0,0,0,-65.95,1769-02-28 16:00,-1,0,43995,0,-1,31.2,-1,931,158,0
0,NA,0,0,0,-61.2,1769-03-01 16:00,-1,0,43996,0,-1,32.45,-1,931,225,0
0,NA,0,0,0,-58.26,1769-03-02 16:00,-1,0,43997,0,-1,31.4,-1,931,270,0
0,NA,0,0,0,-55.95,1769-03-03 16:00,-1,0,43998,0,-1,31.6667,-1,931,270,0
